,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI PM 10,1st Max Value PM 10,1st Max Hour PM 10,Arithmetic Mean PM 10
869,1,73,33.545278,-86.549167,2022-12-19,Alabama,Jefferson,Leeds,12.0,13.0,23,13.0
870,1,73,33.545278,-86.549167,2022-12-20,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
872,1,73,33.545278,-86.549167,2022-12-22,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
873,1,73,33.545278,-86.549167,2022-12-23,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
874,1,73,33.545278,-86.549167,2022-12-24,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
876,1,73,33.545278,-86.549167,2022-12-26,Alabama,Jefferson,Leeds,16.0,17.0,23,17.0
877,1,73,33.545278,-86.549167,2022-12-27,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
878,1,73,33.545278,-86.549167,2022-12-28,Alabama,Jefferson,Leeds,37.0,40.0,23,40.0
880,1,73,33.545278,-86.549167,2022-12-30,Alabama,Jefferson,Leeds,22.0,24.0,23,24.0
881,1,73,33.545278,-86.549167,2023-01-01,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
882,1,73,33.545278,-86.549167,2023-01-02,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
884,1,73,33.545278,-86.549167,2023-01-04,Alabama,Jefferson,Leeds,10.0,11.0,23,11.0
885,1,73,33.545278,-86.549167,2023-01-05,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
886,1,73,33.545278,-86.549167,2023-01-06,Alabama,Jefferson,Leeds,17.0,18.0,23,18.0
888,1,73,33.545278,-86.549167,2023-01-08,Alabama,Jefferson,Leeds,9.0,10.0,23,10.0
889,1,73,33.545278,-86.549167,2023-01-09,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
890,1,73,33.545278,-86.549167,2023-01-10,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
892,1,73,33.545278,-86.549167,2023-01-12,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
893,1,73,33.545278,-86.549167,2023-01-13,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
894,1,73,33.545278,-86.549167,2023-01-14,Alabama,Jefferson,Leeds,9.0,10.0,23,10.0
896,1,73,33.545278,-86.549167,2023-01-16,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
897,1,73,33.545278,-86.549167,2023-01-17,Alabama,Jefferson,Leeds,12.0,13.0,23,13.0
898,1,73,33.545278,-86.549167,2023-01-18,Alabama,Jefferson,Leeds,17.0,18.0,23,18.0
900,1,73,33.545278,-86.549167,2023-01-20,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
901,1,73,33.545278,-86.549167,2023-01-21,Alabama,Jefferson,Leeds,9.0,10.0,23,10.0
902,1,73,33.545278,-86.549167,2023-01-22,Alabama,Jefferson,Leeds,6.0,6.0,23,6.0
904,1,73,33.545278,-86.549167,2023-01-24,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
905,1,73,33.545278,-86.549167,2023-01-25,Alabama,Jefferson,Leeds,6.0,7.0,23,7.0
906,1,73,33.545278,-86.549167,2023-01-26,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
908,1,73,33.545278,-86.549167,2023-01-28,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
909,1,73,33.545278,-86.549167,2023-01-29,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
910,1,73,33.545278,-86.549167,2023-01-30,Alabama,Jefferson,Leeds,10.0,11.0,23,11.0
912,1,73,33.545278,-86.549167,2023-02-01,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
913,1,73,33.545278,-86.549167,2023-02-02,Alabama,Jefferson,Leeds,5.0,5.0,23,5.0
914,1,73,33.545278,-86.549167,2023-02-03,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
916,1,73,33.545278,-86.549167,2023-02-05,Alabama,Jefferson,Leeds,12.0,13.0,23,13.0
917,1,73,33.545278,-86.549167,2023-02-06,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
918,1,73,33.545278,-86.549167,2023-02-07,Alabama,Jefferson,Leeds,21.0,23.0,23,23.0
920,1,73,33.545278,-86.549167,2023-02-09,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
921,1,73,33.545278,-86.549167,2023-02-10,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
923,1,73,33.545278,-86.549167,2023-02-12,Alabama,Jefferson,Leeds,6.0,7.0,23,7.0
924,1,73,33.545278,-86.549167,2023-02-13,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
925,1,73,33.545278,-86.549167,2023-02-14,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
927,1,73,33.545278,-86.549167,2023-02-16,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
928,1,73,33.545278,-86.549167,2023-02-17,Alabama,Jefferson,Leeds,6.0,6.0,23,6.0
929,1,73,33.545278,-86.549167,2023-02-18,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
931,1,73,33.545278,-86.549167,2023-02-20,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
932,1,73,33.545278,-86.549167,2023-02-21,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
933,1,73,33.545278,-86.549167,2023-02-22,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
935,1,73,33.545278,-86.549167,2023-02-24,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
936,1,73,33.545278,-86.549167,2023-02-25,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
937,1,73,33.545278,-86.549167,2023-02-26,Alabama,Jefferson,Leeds,16.0,17.0,23,17.0
939,1,73,33.545278,-86.549167,2023-02-28,Alabama,Jefferson,Leeds,60.0,73.0,23,73.0
940,1,73,33.545278,-86.549167,2023-03-01,Alabama,Jefferson,Leeds,31.0,33.0,23,33.0
941,1,73,33.545278,-86.549167,2023-03-02,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
943,1,73,33.545278,-86.549167,2023-03-04,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
944,1,73,33.545278,-86.549167,2023-03-05,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
945,1,73,33.545278,-86.549167,2023-03-06,Alabama,Jefferson,Leeds,28.0,30.0,23,30.0
947,1,73,33.545278,-86.549167,2023-03-08,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
948,1,73,33.545278,-86.549167,2023-03-09,Alabama,Jefferson,Leeds,26.0,28.0,23,28.0
949,1,73,33.545278,-86.549167,2023-03-10,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
951,1,73,33.545278,-86.549167,2023-03-12,Alabama,Jefferson,Leeds,10.0,11.0,23,11.0
952,1,73,33.545278,-86.549167,2023-03-13,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
953,1,73,33.545278,-86.549167,2023-03-14,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
955,1,73,33.545278,-86.549167,2023-03-16,Alabama,Jefferson,Leeds,33.0,36.0,23,36.0
956,1,73,33.545278,-86.549167,2023-03-17,Alabama,Jefferson,Leeds,8.0,9.0,23,9.0
957,1,73,33.545278,-86.549167,2023-03-18,Alabama,Jefferson,Leeds,7.0,8.0,23,8.0
959,1,73,33.545278,-86.549167,2023-03-20,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
960,1,73,33.545278,-86.549167,2023-03-21,Alabama,Jefferson,Leeds,30.0,32.0,23,32.0
961,1,73,33.545278,-86.549167,2023-03-22,Alabama,Jefferson,Leeds,42.0,45.0,23,45.0
963,1,73,33.545278,-86.549167,2023-03-24,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
964,1,73,33.545278,-86.549167,2023-03-25,Alabama,Jefferson,Leeds,20.0,22.0,23,22.0
965,1,73,33.545278,-86.549167,2023-03-26,Alabama,Jefferson,Leeds,23.0,25.0,23,25.0
967,1,73,33.545278,-86.549167,2023-03-28,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
968,1,73,33.545278,-86.549167,2023-03-29,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
969,1,73,33.545278,-86.549167,2023-03-30,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
971,1,73,33.545278,-86.549167,2023-04-01,Alabama,Jefferson,Leeds,31.0,34.0,23,34.0
972,1,73,33.545278,-86.549167,2023-04-02,Alabama,Jefferson,Leeds,9.0,10.0,23,10.0
973,1,73,33.545278,-86.549167,2023-04-03,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
975,1,73,33.545278,-86.549167,2023-04-05,Alabama,Jefferson,Leeds,17.0,18.0,23,18.0
976,1,73,33.545278,-86.549167,2023-04-06,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
977,1,73,33.545278,-86.549167,2023-04-07,Alabama,Jefferson,Leeds,9.0,10.0,23,10.0
979,1,73,33.545278,-86.549167,2023-04-09,Alabama,Jefferson,Leeds,6.0,7.0,23,7.0
980,1,73,33.545278,-86.549167,2023-04-10,Alabama,Jefferson,Leeds,12.0,13.0,23,13.0
981,1,73,33.545278,-86.549167,2023-04-11,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
983,1,73,33.545278,-86.549167,2023-04-13,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
984,1,73,33.545278,-86.549167,2023-04-14,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
985,1,73,33.545278,-86.549167,2023-04-15,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
987,1,73,33.545278,-86.549167,2023-04-17,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
988,1,73,33.545278,-86.549167,2023-04-18,Alabama,Jefferson,Leeds,26.0,28.0,23,28.0
989,1,73,33.545278,-86.549167,2023-04-19,Alabama,Jefferson,Leeds,28.0,30.0,23,30.0
991,1,73,33.545278,-86.549167,2023-04-21,Alabama,Jefferson,Leeds,30.0,32.0,23,32.0
992,1,73,33.545278,-86.549167,2023-04-22,Alabama,Jefferson,Leeds,12.0,13.0,23,13.0
993,1,73,33.545278,-86.549167,2023-04-23,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
995,1,73,33.545278,-86.549167,2023-04-25,Alabama,Jefferson,Leeds,17.0,18.0,23,18.0
996,1,73,33.545278,-86.549167,2023-04-26,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
997,1,73,33.545278,-86.549167,2023-04-27,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
999,1,73,33.545278,-86.549167,2023-04-29,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1000,1,73,33.545278,-86.549167,2023-04-30,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
1001,1,73,33.545278,-86.549167,2023-05-01,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1003,1,73,33.545278,-86.549167,2023-05-03,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1004,1,73,33.545278,-86.549167,2023-05-04,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
1005,1,73,33.545278,-86.549167,2023-05-05,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
1007,1,73,33.545278,-86.549167,2023-05-07,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
1008,1,73,33.545278,-86.549167,2023-05-08,Alabama,Jefferson,Leeds,22.0,24.0,23,24.0
1009,1,73,33.545278,-86.549167,2023-05-09,Alabama,Jefferson,Leeds,21.0,23.0,23,23.0
1011,1,73,33.545278,-86.549167,2023-05-11,Alabama,Jefferson,Leeds,26.0,28.0,23,28.0
1012,1,73,33.545278,-86.549167,2023-05-12,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
1013,1,73,33.545278,-86.549167,2023-05-13,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1015,1,73,33.545278,-86.549167,2023-05-15,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1016,1,73,33.545278,-86.549167,2023-05-16,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
1017,1,73,33.545278,-86.549167,2023-05-17,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1019,1,73,33.545278,-86.549167,2023-05-19,Alabama,Jefferson,Leeds,13.0,14.0,23,14.0
1020,1,73,33.545278,-86.549167,2023-05-20,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
1021,1,73,33.545278,-86.549167,2023-05-21,Alabama,Jefferson,Leeds,25.0,27.0,23,27.0
1023,1,73,33.545278,-86.549167,2023-05-23,Alabama,Jefferson,Leeds,22.0,24.0,23,24.0
1024,1,73,33.545278,-86.549167,2023-05-24,Alabama,Jefferson,Leeds,29.0,31.0,23,31.0
1025,1,73,33.545278,-86.549167,2023-05-25,Alabama,Jefferson,Leeds,30.0,32.0,23,32.0
1027,1,73,33.545278,-86.549167,2023-05-27,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1028,1,73,33.545278,-86.549167,2023-05-28,Alabama,Jefferson,Leeds,19.0,20.0,23,20.0
1029,1,73,33.545278,-86.549167,2023-05-29,Alabama,Jefferson,Leeds,10.0,11.0,23,11.0
1031,1,73,33.545278,-86.549167,2023-05-31,Alabama,Jefferson,Leeds,21.0,23.0,23,23.0
1032,1,73,33.545278,-86.549167,2023-06-01,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1033,1,73,33.545278,-86.549167,2023-06-02,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
1035,1,73,33.545278,-86.549167,2023-06-04,Alabama,Jefferson,Leeds,23.0,25.0,23,25.0
1036,1,73,33.545278,-86.549167,2023-06-05,Alabama,Jefferson,Leeds,22.0,24.0,23,24.0
1037,1,73,33.545278,-86.549167,2023-06-06,Alabama,Jefferson,Leeds,21.0,23.0,23,23.0
1039,1,73,33.545278,-86.549167,2023-06-08,Alabama,Jefferson,Leeds,34.0,37.0,23,37.0
1040,1,73,33.545278,-86.549167,2023-06-09,Alabama,Jefferson,Leeds,34.0,37.0,23,37.0
1041,1,73,33.545278,-86.549167,2023-06-10,Alabama,Jefferson,Leeds,38.0,41.0,23,41.0
1043,1,73,33.545278,-86.549167,2023-06-12,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
1044,1,73,33.545278,-86.549167,2023-06-13,Alabama,Jefferson,Leeds,19.0,21.0,23,21.0
1046,1,73,33.545278,-86.549167,2023-06-15,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1047,1,73,33.545278,-86.549167,2023-06-16,Alabama,Jefferson,Leeds,16.0,17.0,23,17.0
1048,1,73,33.545278,-86.549167,2023-06-17,Alabama,Jefferson,Leeds,17.0,18.0,23,18.0
1050,1,73,33.545278,-86.549167,2023-06-19,Alabama,Jefferson,Leeds,14.0,15.0,23,15.0
1051,1,73,33.545278,-86.549167,2023-06-20,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1052,1,73,33.545278,-86.549167,2023-06-21,Alabama,Jefferson,Leeds,11.0,12.0,23,12.0
1053,1,73,33.545278,-86.549167,2023-06-22,Alabama,Jefferson,Leeds,10.0,11.0,23,11.0
1054,1,73,33.545278,-86.549167,2023-06-23,Alabama,Jefferson,Leeds,18.0,19.0,23,19.0
1055,1,73,33.545278,-86.549167,2023-06-24,Alabama,Jefferson,Leeds,23.0,25.0,23,25.0
1057,1,73,33.545278,-86.549167,2023-06-26,Alabama,Jefferson,Leeds,15.0,16.0,23,16.0
1058,1,73,33.545278,-86.549167,2023-06-27,Alabama,Jefferson,Leeds,28.0,30.0,23,30.0
1059,1,73,33.545278,-86.549167,2023-06-28,Alabama,Jefferson,Leeds,27.0,29.0,23,29.0
1061,1,73,33.545278,-86.549167,2023-06-30,Alabama,Jefferson,Leeds,50.0,54.0,23,54.0
1062,1,73,33.553056,-86.815,2022-01-01,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1063,1,73,33.553056,-86.815,2022-01-02,Alabama,Jefferson,Birmingham,6.0,7.0,23,7.0
1065,1,73,33.553056,-86.815,2022-01-06,Alabama,Jefferson,Birmingham,19.0,21.0,23,21.0
1066,1,73,33.553056,-86.815,2022-01-07,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1067,1,73,33.553056,-86.815,2022-01-08,Alabama,Jefferson,Birmingham,15.0,16.0,23,16.0
1068,1,73,33.553056,-86.815,2022-01-09,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1070,1,73,33.553056,-86.815,2022-01-13,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1071,1,73,33.553056,-86.815,2022-01-14,Alabama,Jefferson,Birmingham,24.0,26.0,23,26.0
1072,1,73,33.553056,-86.815,2022-01-15,Alabama,Jefferson,Birmingham,28.0,30.0,23,30.0
1074,1,73,33.553056,-86.815,2022-01-17,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1075,1,73,33.553056,-86.815,2022-01-18,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1076,1,73,33.553056,-86.815,2022-01-19,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1078,1,73,33.553056,-86.815,2022-01-21,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1079,1,73,33.553056,-86.815,2022-01-22,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1080,1,73,33.553056,-86.815,2022-01-23,Alabama,Jefferson,Birmingham,19.0,21.0,23,21.0
1082,1,73,33.553056,-86.815,2022-01-25,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1083,1,73,33.553056,-86.815,2022-01-26,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1084,1,73,33.553056,-86.815,2022-01-27,Alabama,Jefferson,Birmingham,27.0,29.0,23,29.0
1086,1,73,33.553056,-86.815,2022-01-29,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1087,1,73,33.553056,-86.815,2022-01-30,Alabama,Jefferson,Birmingham,19.0,20.0,23,20.0
1088,1,73,33.553056,-86.815,2022-01-31,Alabama,Jefferson,Birmingham,49.0,53.0,23,53.0
1090,1,73,33.553056,-86.815,2022-02-02,Alabama,Jefferson,Birmingham,23.0,25.0,23,25.0
1091,1,73,33.553056,-86.815,2022-02-03,Alabama,Jefferson,Birmingham,9.0,10.0,23,10.0
1092,1,73,33.553056,-86.815,2022-02-04,Alabama,Jefferson,Birmingham,6.0,7.0,23,7.0
1094,1,73,33.553056,-86.815,2022-02-06,Alabama,Jefferson,Birmingham,18.0,19.0,23,19.0
1095,1,73,33.553056,-86.815,2022-02-07,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1096,1,73,33.553056,-86.815,2022-02-08,Alabama,Jefferson,Birmingham,16.0,17.0,23,17.0
1098,1,73,33.553056,-86.815,2022-02-10,Alabama,Jefferson,Birmingham,44.0,48.0,23,48.0
1099,1,73,33.553056,-86.815,2022-02-11,Alabama,Jefferson,Birmingham,34.0,37.0,23,37.0
1100,1,73,33.553056,-86.815,2022-02-12,Alabama,Jefferson,Birmingham,18.0,19.0,23,19.0
1102,1,73,33.553056,-86.815,2022-02-14,Alabama,Jefferson,Birmingham,33.0,36.0,23,36.0
1103,1,73,33.553056,-86.815,2022-02-15,Alabama,Jefferson,Birmingham,48.0,52.0,23,52.0
1104,1,73,33.553056,-86.815,2022-02-16,Alabama,Jefferson,Birmingham,31.0,34.0,23,34.0
1106,1,73,33.553056,-86.815,2022-02-19,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1107,1,73,33.553056,-86.815,2022-02-20,Alabama,Jefferson,Birmingham,18.0,19.0,23,19.0
1108,1,73,33.553056,-86.815,2022-02-21,Alabama,Jefferson,Birmingham,21.0,23.0,23,23.0
1110,1,73,33.553056,-86.815,2022-02-23,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1111,1,73,33.553056,-86.815,2022-02-24,Alabama,Jefferson,Birmingham,23.0,25.0,23,25.0
1113,1,73,33.553056,-86.815,2022-02-26,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1114,1,73,33.553056,-86.815,2022-02-27,Alabama,Jefferson,Birmingham,6.0,6.0,23,6.0
1115,1,73,33.553056,-86.815,2022-03-01,Alabama,Jefferson,Birmingham,31.0,34.0,23,34.0
1117,1,73,33.553056,-86.815,2022-03-03,Alabama,Jefferson,Birmingham,54.0,61.0,23,61.0
1118,1,73,33.553056,-86.815,2022-03-04,Alabama,Jefferson,Birmingham,62.0,78.0,23,78.0
1119,1,73,33.553056,-86.815,2022-03-05,Alabama,Jefferson,Birmingham,37.0,40.0,23,40.0
1121,1,73,33.553056,-86.815,2022-03-07,Alabama,Jefferson,Birmingham,19.0,20.0,23,20.0
1122,1,73,33.553056,-86.815,2022-03-08,Alabama,Jefferson,Birmingham,10.0,11.0,23,11.0
1123,1,73,33.553056,-86.815,2022-03-09,Alabama,Jefferson,Birmingham,5.0,5.0,23,5.0
1125,1,73,33.553056,-86.815,2022-03-11,Alabama,Jefferson,Birmingham,24.0,26.0,23,26.0
1126,1,73,33.553056,-86.815,2022-03-12,Alabama,Jefferson,Birmingham,7.0,8.0,23,8.0
1127,1,73,33.553056,-86.815,2022-03-13,Alabama,Jefferson,Birmingham,10.0,11.0,23,11.0
1129,1,73,33.553056,-86.815,2022-03-15,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1130,1,73,33.553056,-86.815,2022-03-16,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1131,1,73,33.553056,-86.815,2022-03-17,Alabama,Jefferson,Birmingham,29.0,31.0,23,31.0
1133,1,73,33.553056,-86.815,2022-03-19,Alabama,Jefferson,Birmingham,7.0,8.0,23,8.0
1134,1,73,33.553056,-86.815,2022-03-20,Alabama,Jefferson,Birmingham,19.0,20.0,23,20.0
1135,1,73,33.553056,-86.815,2022-03-21,Alabama,Jefferson,Birmingham,27.0,29.0,23,29.0
1136,1,73,33.553056,-86.815,2022-03-22,Alabama,Jefferson,Birmingham,31.0,33.0,23,33.0
1137,1,73,33.553056,-86.815,2022-03-23,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1138,1,73,33.553056,-86.815,2022-03-24,Alabama,Jefferson,Birmingham,42.0,45.0,23,45.0
1140,1,73,33.553056,-86.815,2022-03-26,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1141,1,73,33.553056,-86.815,2022-03-27,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1142,1,73,33.553056,-86.815,2022-03-28,Alabama,Jefferson,Birmingham,19.0,20.0,23,20.0
1144,1,73,33.553056,-86.815,2022-03-30,Alabama,Jefferson,Birmingham,50.0,54.0,23,54.0
1145,1,73,33.553056,-86.815,2022-03-31,Alabama,Jefferson,Birmingham,17.0,18.0,23,18.0
1146,1,73,33.553056,-86.815,2022-04-01,Alabama,Jefferson,Birmingham,12.0,13.0,23,13.0
1148,1,73,33.553056,-86.815,2022-04-03,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1149,1,73,33.553056,-86.815,2022-04-04,Alabama,Jefferson,Birmingham,29.0,31.0,23,31.0
1150,1,73,33.553056,-86.815,2022-04-05,Alabama,Jefferson,Birmingham,18.0,19.0,23,19.0
1152,1,73,33.553056,-86.815,2022-04-07,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1153,1,73,33.553056,-86.815,2022-04-08,Alabama,Jefferson,Birmingham,17.0,18.0,23,18.0
1154,1,73,33.553056,-86.815,2022-04-09,Alabama,Jefferson,Birmingham,9.0,10.0,23,10.0
1156,1,73,33.553056,-86.815,2022-04-11,Alabama,Jefferson,Birmingham,16.0,17.0,23,17.0
1157,1,73,33.553056,-86.815,2022-04-12,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1158,1,73,33.553056,-86.815,2022-04-13,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1160,1,73,33.553056,-86.815,2022-04-15,Alabama,Jefferson,Birmingham,24.0,26.0,23,26.0
1161,1,73,33.553056,-86.815,2022-04-16,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1162,1,73,33.553056,-86.815,2022-04-17,Alabama,Jefferson,Birmingham,16.0,17.0,23,17.0
1166,1,73,33.553056,-86.815,2022-04-21,Alabama,Jefferson,Birmingham,38.0,41.0,23,41.0
1167,1,73,33.553056,-86.815,2022-04-22,Alabama,Jefferson,Birmingham,42.0,45.0,23,45.0
1168,1,73,33.553056,-86.815,2022-04-23,Alabama,Jefferson,Birmingham,23.0,25.0,23,25.0
1169,1,73,33.553056,-86.815,2022-04-24,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1170,1,73,33.553056,-86.815,2022-04-25,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1172,1,73,33.553056,-86.815,2022-04-27,Alabama,Jefferson,Birmingham,30.0,32.0,23,32.0
1173,1,73,33.553056,-86.815,2022-04-28,Alabama,Jefferson,Birmingham,60.0,73.0,23,73.0
1174,1,73,33.553056,-86.815,2022-04-29,Alabama,Jefferson,Birmingham,45.0,49.0,23,49.0
1175,1,73,33.553056,-86.815,2022-04-30,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1176,1,73,33.553056,-86.815,2022-05-01,Alabama,Jefferson,Birmingham,15.0,16.0,23,16.0
1177,1,73,33.553056,-86.815,2022-05-02,Alabama,Jefferson,Birmingham,25.0,27.0,23,27.0
1179,1,73,33.553056,-86.815,2022-05-04,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1180,1,73,33.553056,-86.815,2022-05-05,Alabama,Jefferson,Birmingham,24.0,26.0,23,26.0
1181,1,73,33.553056,-86.815,2022-05-06,Alabama,Jefferson,Birmingham,24.0,26.0,23,26.0
1182,1,73,33.553056,-86.815,2022-05-07,Alabama,Jefferson,Birmingham,11.0,12.0,23,12.0
1183,1,73,33.553056,-86.815,2022-05-08,Alabama,Jefferson,Birmingham,10.0,11.0,23,11.0
1184,1,73,33.553056,-86.815,2022-05-09,Alabama,Jefferson,Birmingham,18.0,19.0,23,19.0
1186,1,73,33.553056,-86.815,2022-05-11,Alabama,Jefferson,Birmingham,56.0,66.0,23,66.0
1187,1,73,33.553056,-86.815,2022-05-12,Alabama,Jefferson,Birmingham,65.0,84.0,23,84.0
1188,1,73,33.553056,-86.815,2022-05-13,Alabama,Jefferson,Birmingham,19.0,20.0,23,20.0
1189,1,73,33.553056,-86.815,2022-05-14,Alabama,Jefferson,Birmingham,39.0,42.0,23,42.0
1190,1,73,33.553056,-86.815,2022-05-15,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1191,1,73,33.553056,-86.815,2022-05-16,Alabama,Jefferson,Birmingham,22.0,24.0,23,24.0
1193,1,73,33.553056,-86.815,2022-05-18,Alabama,Jefferson,Birmingham,53.0,60.0,23,60.0
1194,1,73,33.553056,-86.815,2022-05-19,Alabama,Jefferson,Birmingham,30.0,32.0,23,32.0
1195,1,73,33.553056,-86.815,2022-05-20,Alabama,Jefferson,Birmingham,20.0,22.0,23,22.0
1197,1,73,33.553056,-86.815,2022-05-22,Alabama,Jefferson,Birmingham,21.0,23.0,23,23.0
1198,1,73,33.553056,-86.815,2022-05-23,Alabama,Jefferson,Birmingham,15.0,16.0,23,16.0
1199,1,73,33.553056,-86.815,2022-05-24,Alabama,Jefferson,Birmingham,30.0,32.0,23,32.0
1201,1,73,33.553056,-86.815,2022-05-26,Alabama,Jefferson,Birmingham,10.0,11.0,23,11.0
1202,1,73,33.553056,-86.815,2022-05-27,Alabama,Jefferson,Birmingham,13.0,14.0,23,14.0
1203,1,73,33.553056,-86.815,2022-06-01,Alabama,Jefferson,Birmingham,33.0,36.0,23,36.0
