,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI CO,1st Max Value CO,1st Max Hour CO,Arithmetic Mean CO
41342,11,1,38.921847,-77.013178,2022-03-14,District Of Columbia,District of Columbia,Washington,6.0,0.5,1,0.44
41345,11,1,38.921847,-77.013178,2022-03-17,District Of Columbia,District of Columbia,Washington,6.0,0.5,21,0.3875
41348,11,1,38.921847,-77.013178,2022-03-20,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.258333
41351,11,1,38.921847,-77.013178,2022-03-23,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41354,11,1,38.921847,-77.013178,2022-03-26,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.241667
41356,11,1,38.921847,-77.013178,2022-03-28,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41359,11,1,38.921847,-77.013178,2022-03-31,District Of Columbia,District of Columbia,Washington,5.0,0.4,3,0.3875
41362,11,1,38.921847,-77.013178,2022-04-03,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.283333
41364,11,1,38.921847,-77.013178,2022-04-05,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.3875
41366,11,1,38.921847,-77.013178,2022-04-07,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.35
41368,11,1,38.921847,-77.013178,2022-04-09,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.283333
41370,11,1,38.921847,-77.013178,2022-04-11,District Of Columbia,District of Columbia,Washington,7.0,0.6,2,0.425
41372,11,1,38.921847,-77.013178,2022-04-13,District Of Columbia,District of Columbia,Washington,7.0,0.6,12,0.441667
41374,11,1,38.921847,-77.013178,2022-04-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,1,0.270833
41376,11,1,38.921847,-77.013178,2022-04-17,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.229167
41378,11,1,38.921847,-77.013178,2022-04-19,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2875
41380,11,1,38.921847,-77.013178,2022-04-21,District Of Columbia,District of Columbia,Washington,5.0,0.4,22,0.308333
41382,11,1,38.921847,-77.013178,2022-04-23,District Of Columbia,District of Columbia,Washington,5.0,0.4,2,0.35
41384,11,1,38.921847,-77.013178,2022-04-25,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41386,11,1,38.921847,-77.013178,2022-04-27,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.233333
41388,11,1,38.921847,-77.013178,2022-04-29,District Of Columbia,District of Columbia,Washington,6.0,0.5,23,0.2625
41390,11,1,38.921847,-77.013178,2022-05-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,2,0.341667
41392,11,1,38.921847,-77.013178,2022-05-03,District Of Columbia,District of Columbia,Washington,6.0,0.5,1,0.414286
41394,11,1,38.921847,-77.013178,2022-05-05,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.358333
41396,11,1,38.921847,-77.013178,2022-05-07,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41398,11,1,38.921847,-77.013178,2022-05-09,District Of Columbia,District of Columbia,Washington,5.0,0.4,1,0.34375
41400,11,1,38.921847,-77.013178,2022-05-11,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.304167
41402,11,1,38.921847,-77.013178,2022-05-13,District Of Columbia,District of Columbia,Washington,5.0,0.4,22,0.308333
41404,11,1,38.921847,-77.013178,2022-05-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41406,11,1,38.921847,-77.013178,2022-05-17,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41408,11,1,38.921847,-77.013178,2022-05-19,District Of Columbia,District of Columbia,Washington,6.0,0.5,22,0.375
41410,11,1,38.921847,-77.013178,2022-05-21,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.454167
41412,11,1,38.921847,-77.013178,2022-05-23,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.325
41414,11,1,38.921847,-77.013178,2022-05-25,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41416,11,1,38.921847,-77.013178,2022-05-27,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41418,11,1,38.921847,-77.013178,2022-05-29,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.358333
41420,11,1,38.921847,-77.013178,2022-05-31,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.454167
41422,11,1,38.921847,-77.013178,2022-06-02,District Of Columbia,District of Columbia,Washington,6.0,0.5,4,0.483333
41424,11,1,38.921847,-77.013178,2022-06-04,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.329167
41426,11,1,38.921847,-77.013178,2022-06-06,District Of Columbia,District of Columbia,Washington,5.0,0.4,5,0.320833
41428,11,1,38.921847,-77.013178,2022-06-08,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.408333
41430,11,1,38.921847,-77.013178,2022-06-10,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41432,11,1,38.921847,-77.013178,2022-06-12,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.445833
41434,11,1,38.921847,-77.013178,2022-06-14,District Of Columbia,District of Columbia,Washington,7.0,0.6,1,0.5
41436,11,1,38.921847,-77.013178,2022-06-16,District Of Columbia,District of Columbia,Washington,6.0,0.5,20,0.416667
41438,11,1,38.921847,-77.013178,2022-06-18,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.258333
41440,11,1,38.921847,-77.013178,2022-06-20,District Of Columbia,District of Columbia,Washington,3.0,0.3,4,0.2375
41442,11,1,38.921847,-77.013178,2022-06-22,District Of Columbia,District of Columbia,Washington,6.0,0.5,9,0.454167
41444,11,1,38.921847,-77.013178,2022-06-24,District Of Columbia,District of Columbia,Washington,6.0,0.5,2,0.458333
41446,11,1,38.921847,-77.013178,2022-06-26,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41448,11,1,38.921847,-77.013178,2022-06-28,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.295833
41450,11,1,38.921847,-77.013178,2022-06-30,District Of Columbia,District of Columbia,Washington,6.0,0.5,4,0.429167
41452,11,1,38.921847,-77.013178,2022-07-02,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.420833
41454,11,1,38.921847,-77.013178,2022-07-04,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.366667
41456,11,1,38.921847,-77.013178,2022-07-06,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.416667
41458,11,1,38.921847,-77.013178,2022-07-08,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.429167
41460,11,1,38.921847,-77.013178,2022-07-10,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41462,11,1,38.921847,-77.013178,2022-07-12,District Of Columbia,District of Columbia,Washington,6.0,0.5,12,0.408333
41464,11,1,38.921847,-77.013178,2022-07-14,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41466,11,1,38.921847,-77.013178,2022-07-16,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.4625
41468,11,1,38.921847,-77.013178,2022-07-18,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.45
41470,11,1,38.921847,-77.013178,2022-07-20,District Of Columbia,District of Columbia,Washington,6.0,0.5,8,0.445833
41472,11,1,38.921847,-77.013178,2022-07-22,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.429167
41474,11,1,38.921847,-77.013178,2022-07-24,District Of Columbia,District of Columbia,Washington,6.0,0.5,20,0.416667
41476,11,1,38.921847,-77.013178,2022-07-26,District Of Columbia,District of Columbia,Washington,6.0,0.5,13,0.445833
41478,11,1,38.921847,-77.013178,2022-07-28,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.4375
41480,11,1,38.921847,-77.013178,2022-07-30,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.354167
41482,11,1,38.921847,-77.013178,2022-08-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41484,11,1,38.921847,-77.013178,2022-08-03,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41486,11,1,38.921847,-77.013178,2022-08-05,District Of Columbia,District of Columbia,Washington,6.0,0.5,9,0.458333
41488,11,1,38.921847,-77.013178,2022-08-07,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41490,11,1,38.921847,-77.013178,2022-08-09,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.4375
41492,11,1,38.921847,-77.013178,2022-08-11,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.3875
41494,11,1,38.921847,-77.013178,2022-08-13,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.270833
41496,11,1,38.921847,-77.013178,2022-08-15,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41498,11,1,38.921847,-77.013178,2022-08-17,District Of Columbia,District of Columbia,Washington,6.0,0.5,6,0.420833
41500,11,1,38.921847,-77.013178,2022-08-19,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.458333
41502,11,1,38.921847,-77.013178,2022-08-21,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41504,11,1,38.921847,-77.013178,2022-08-23,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.391667
41505,11,1,38.921847,-77.013178,2022-08-24,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.379167
41507,11,1,38.921847,-77.013178,2022-08-26,District Of Columbia,District of Columbia,Washington,8.0,0.7,20,0.320833
41509,11,1,38.921847,-77.013178,2022-08-28,District Of Columbia,District of Columbia,Washington,11.0,1.0,2,0.816667
41511,11,1,38.921847,-77.013178,2022-08-30,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41513,11,1,38.921847,-77.013178,2022-09-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.329167
41515,11,1,38.921847,-77.013178,2022-09-03,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41517,11,1,38.921847,-77.013178,2022-09-05,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41519,11,1,38.921847,-77.013178,2022-09-07,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41521,11,1,38.921847,-77.013178,2022-09-09,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.425
41523,11,1,38.921847,-77.013178,2022-09-11,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.395833
41525,11,1,38.921847,-77.013178,2022-09-13,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.341667
41527,11,1,38.921847,-77.013178,2022-09-15,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.345833
41529,11,1,38.921847,-77.013178,2022-09-17,District Of Columbia,District of Columbia,Washington,10.0,0.9,6,0.604167
41531,11,1,38.921847,-77.013178,2022-09-19,District Of Columbia,District of Columbia,Washington,6.0,0.5,9,0.425
41533,11,1,38.921847,-77.013178,2022-09-21,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.4
41535,11,1,38.921847,-77.013178,2022-09-23,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41537,11,1,38.921847,-77.013178,2022-09-25,District Of Columbia,District of Columbia,Washington,5.0,0.4,1,0.358333
41539,11,1,38.921847,-77.013178,2022-09-27,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41541,11,1,38.921847,-77.013178,2022-09-29,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.220833
41543,11,1,38.921847,-77.013178,2022-10-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.304167
41545,11,1,38.921847,-77.013178,2022-10-03,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41547,11,1,38.921847,-77.013178,2022-10-05,District Of Columbia,District of Columbia,Washington,3.0,0.3,10,0.258333
41549,11,1,38.921847,-77.013178,2022-10-07,District Of Columbia,District of Columbia,Washington,8.0,0.7,1,0.45
41551,11,1,38.921847,-77.013178,2022-10-09,District Of Columbia,District of Columbia,Washington,7.0,0.6,23,0.325
41553,11,1,38.921847,-77.013178,2022-10-11,District Of Columbia,District of Columbia,Washington,7.0,0.6,1,0.425
41555,11,1,38.921847,-77.013178,2022-10-13,District Of Columbia,District of Columbia,Washington,5.0,0.4,12,0.341667
41557,11,1,38.921847,-77.013178,2022-10-15,District Of Columbia,District of Columbia,Washington,8.0,0.7,23,0.454167
41558,11,1,38.921847,-77.013178,2022-10-16,District Of Columbia,District of Columbia,Washington,9.0,0.8,1,0.445833
41560,11,1,38.921847,-77.013178,2022-10-18,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41562,11,1,38.921847,-77.013178,2022-10-20,District Of Columbia,District of Columbia,Washington,3.0,0.3,1,0.266667
41564,11,1,38.921847,-77.013178,2022-10-22,District Of Columbia,District of Columbia,Washington,7.0,0.6,6,0.4625
41566,11,1,38.921847,-77.013178,2022-10-24,District Of Columbia,District of Columbia,Washington,5.0,0.4,19,0.320833
41568,11,1,38.921847,-77.013178,2022-10-26,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.375
41570,11,1,38.921847,-77.013178,2022-10-28,District Of Columbia,District of Columbia,Washington,3.0,0.3,15,0.2375
41572,11,1,38.921847,-77.013178,2022-10-30,District Of Columbia,District of Columbia,Washington,9.0,0.8,1,0.558333
41573,11,1,38.921847,-77.013178,2022-10-31,District Of Columbia,District of Columbia,Washington,6.0,0.5,1,0.458333
41575,11,1,38.921847,-77.013178,2022-11-02,District Of Columbia,District of Columbia,Washington,7.0,0.6,23,0.2625
41577,11,1,38.921847,-77.013178,2022-11-04,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.3375
41579,11,1,38.921847,-77.013178,2022-11-06,District Of Columbia,District of Columbia,Washington,3.0,0.3,23,0.179167
41581,11,1,38.921847,-77.013178,2022-11-08,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41583,11,1,38.921847,-77.013178,2022-11-10,District Of Columbia,District of Columbia,Washington,6.0,0.5,1,0.320833
41585,11,1,38.921847,-77.013178,2022-11-12,District Of Columbia,District of Columbia,Washington,5.0,0.4,20,0.245833
41587,11,1,38.921847,-77.013178,2022-11-14,District Of Columbia,District of Columbia,Washington,3.0,0.3,20,0.222222
41589,11,1,38.921847,-77.013178,2022-11-16,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.25
41591,11,1,38.921847,-77.013178,2022-11-18,District Of Columbia,District of Columbia,Washington,3.0,0.3,7,0.234783
41593,11,1,38.921847,-77.013178,2022-11-20,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.254167
41595,11,1,38.921847,-77.013178,2022-11-22,District Of Columbia,District of Columbia,Washington,9.0,0.8,8,0.508333
41597,11,1,38.921847,-77.013178,2022-11-24,District Of Columbia,District of Columbia,Washington,15.0,1.3,3,0.727273
41598,11,1,38.921847,-77.013178,2022-11-25,District Of Columbia,District of Columbia,Washington,2.0,0.2,4,0.2
41600,11,1,38.921847,-77.013178,2022-11-27,District Of Columbia,District of Columbia,Washington,7.0,0.6,0,0.295833
41602,11,1,38.921847,-77.013178,2022-11-29,District Of Columbia,District of Columbia,Washington,7.0,0.6,7,0.395833
41604,11,1,38.921847,-77.013178,2022-12-01,District Of Columbia,District of Columbia,Washington,3.0,0.3,22,0.209091
41606,11,1,38.921847,-77.013178,2022-12-03,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.216667
41608,11,1,38.921847,-77.013178,2022-12-05,District Of Columbia,District of Columbia,Washington,15.0,1.3,7,0.7875
41610,11,1,38.921847,-77.013178,2022-12-07,District Of Columbia,District of Columbia,Washington,5.0,0.4,14,0.333333
41612,11,1,38.921847,-77.013178,2022-12-09,District Of Columbia,District of Columbia,Washington,6.0,0.5,20,0.266667
41614,11,1,38.921847,-77.013178,2022-12-11,District Of Columbia,District of Columbia,Washington,6.0,0.5,22,0.266667
41616,11,1,38.921847,-77.013178,2022-12-13,District Of Columbia,District of Columbia,Washington,6.0,0.5,23,0.245833
41618,11,1,38.921847,-77.013178,2022-12-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2375
41620,11,1,38.921847,-77.013178,2022-12-17,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.241667
41622,11,1,38.921847,-77.013178,2022-12-19,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41624,11,1,38.921847,-77.013178,2022-12-21,District Of Columbia,District of Columbia,Washington,6.0,0.5,2,0.4125
41626,11,1,38.921847,-77.013178,2022-12-23,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.183333
41628,11,1,38.921847,-77.013178,2022-12-25,District Of Columbia,District of Columbia,Washington,5.0,0.4,4,0.333333
41630,11,1,38.921847,-77.013178,2022-12-27,District Of Columbia,District of Columbia,Washington,5.0,0.4,21,0.304167
41632,11,1,38.921847,-77.013178,2022-12-29,District Of Columbia,District of Columbia,Washington,8.0,0.7,0,0.479167
41634,11,1,38.921847,-77.013178,2023-01-01,District Of Columbia,District of Columbia,Washington,6.0,0.5,22,0.257895
41636,11,1,38.921847,-77.013178,2023-01-03,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.25
41638,11,1,38.921847,-77.013178,2023-01-05,District Of Columbia,District of Columbia,Washington,6.0,0.5,11,0.3125
41640,11,1,38.921847,-77.013178,2023-01-07,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41642,11,1,38.921847,-77.013178,2023-01-09,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41644,11,1,38.921847,-77.013178,2023-01-11,District Of Columbia,District of Columbia,Washington,8.0,0.7,9,0.470833
41645,11,1,38.921847,-77.013178,2023-01-12,District Of Columbia,District of Columbia,Washington,5.0,0.4,10,0.308333
41647,11,1,38.921847,-77.013178,2023-01-14,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41649,11,1,38.921847,-77.013178,2023-01-16,District Of Columbia,District of Columbia,Washington,6.0,0.5,23,0.25
41651,11,1,38.921847,-77.013178,2023-01-18,District Of Columbia,District of Columbia,Washington,6.0,0.5,0,0.370833
41653,11,1,38.921847,-77.013178,2023-01-20,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.245833
41655,11,1,38.921847,-77.013178,2023-01-22,District Of Columbia,District of Columbia,Washington,7.0,0.6,4,0.383333
41657,11,1,38.921847,-77.013178,2023-01-24,District Of Columbia,District of Columbia,Washington,6.0,0.5,22,0.295833
41659,11,1,38.921847,-77.013178,2023-01-26,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.254167
41661,11,1,38.921847,-77.013178,2023-01-28,District Of Columbia,District of Columbia,Washington,6.0,0.5,23,0.283333
41663,11,1,38.921847,-77.013178,2023-01-30,District Of Columbia,District of Columbia,Washington,7.0,0.6,9,0.4125
41665,11,1,38.921847,-77.013178,2023-02-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.220833
41667,11,1,38.921847,-77.013178,2023-02-03,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41669,11,1,38.921847,-77.013178,2023-02-05,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41671,11,1,38.921847,-77.013178,2023-02-07,District Of Columbia,District of Columbia,Washington,7.0,0.6,9,0.366667
41674,11,1,38.921847,-77.013178,2023-02-10,District Of Columbia,District of Columbia,Washington,3.0,0.3,5,0.204167
41677,11,1,38.921847,-77.013178,2023-02-13,District Of Columbia,District of Columbia,Washington,3.0,0.3,17,0.229167
41683,11,1,38.921847,-77.013178,2023-02-19,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.225
41686,11,1,38.921847,-77.013178,2023-02-22,District Of Columbia,District of Columbia,Washington,3.0,0.3,4,0.258333
41692,11,1,38.921847,-77.013178,2023-02-28,District Of Columbia,District of Columbia,Washington,3.0,0.3,12,0.225
41695,11,1,38.921847,-77.013178,2023-03-03,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2
41698,11,1,38.921847,-77.013178,2023-03-06,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.279167
41701,11,1,38.921847,-77.013178,2023-03-09,District Of Columbia,District of Columbia,Washington,3.0,0.3,23,0.204167
41703,11,1,38.921847,-77.013178,2023-03-11,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.216667
41706,11,1,38.921847,-77.013178,2023-03-14,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.1625
41709,11,1,38.921847,-77.013178,2023-03-17,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41712,11,1,38.921847,-77.013178,2023-03-20,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.17619
41715,11,1,38.921847,-77.013178,2023-03-23,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41718,11,1,38.921847,-77.013178,2023-03-26,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.25
41721,11,1,38.921847,-77.013178,2023-03-29,District Of Columbia,District of Columbia,Washington,3.0,0.3,2,0.2125
41724,11,1,38.921847,-77.013178,2023-04-01,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41730,11,1,38.921847,-77.013178,2023-04-07,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41733,11,1,38.921847,-77.013178,2023-04-10,District Of Columbia,District of Columbia,Washington,3.0,0.3,9,0.220833
41736,11,1,38.921847,-77.013178,2023-04-13,District Of Columbia,District of Columbia,Washington,6.0,0.5,1,0.329167
41739,11,1,38.921847,-77.013178,2023-04-16,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2625
41742,11,1,38.921847,-77.013178,2023-04-19,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.241667
41745,11,1,38.921847,-77.013178,2023-04-22,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.233333
41748,11,1,38.921847,-77.013178,2023-04-25,District Of Columbia,District of Columbia,Washington,3.0,0.3,23,0.204167
41751,11,1,38.921847,-77.013178,2023-04-28,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41754,11,1,38.921847,-77.013178,2023-05-01,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41757,11,1,38.921847,-77.013178,2023-05-04,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41760,11,1,38.921847,-77.013178,2023-05-07,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.245833
41766,11,1,38.921847,-77.013178,2023-05-13,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.254167
41769,11,1,38.921847,-77.013178,2023-05-16,District Of Columbia,District of Columbia,Washington,3.0,0.3,8,0.241667
41772,11,1,38.921847,-77.013178,2023-05-19,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41774,11,1,38.921847,-77.013178,2023-05-21,District Of Columbia,District of Columbia,Washington,3.0,0.3,1,0.245833
41777,11,1,38.921847,-77.013178,2023-05-24,District Of Columbia,District of Columbia,Washington,3.0,0.3,20,0.216667
41779,11,1,38.921847,-77.013178,2023-05-26,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.245833
41782,11,1,38.921847,-77.013178,2023-05-29,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41785,11,1,38.921847,-77.013178,2023-06-01,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.325
41788,11,1,38.921847,-77.013178,2023-06-04,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41791,11,1,38.921847,-77.013178,2023-06-07,District Of Columbia,District of Columbia,Washington,7.0,0.6,7,0.479167
41793,11,1,38.921847,-77.013178,2023-06-09,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.245833
41796,11,1,38.921847,-77.013178,2023-06-12,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2125
41799,11,1,38.921847,-77.013178,2023-06-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2375
41802,11,1,38.921847,-77.013178,2023-06-18,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.241667
41805,11,1,38.921847,-77.013178,2023-06-21,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41808,11,1,38.921847,-77.013178,2023-06-24,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.204167
41811,11,1,38.921847,-77.013178,2023-06-27,District Of Columbia,District of Columbia,Washington,5.0,0.4,23,0.216667
41817,11,1,38.921847,-77.013178,2023-07-03,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41820,11,1,38.921847,-77.013178,2023-07-06,District Of Columbia,District of Columbia,Washington,5.0,0.4,1,0.308333
41823,11,1,38.921847,-77.013178,2023-07-09,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2375
41826,11,1,38.921847,-77.013178,2023-07-12,District Of Columbia,District of Columbia,Washington,3.0,0.3,1,0.225
41829,11,1,38.921847,-77.013178,2023-07-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,4,0.233333
41832,11,1,38.921847,-77.013178,2023-07-18,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.341667
41835,11,1,38.921847,-77.013178,2023-07-21,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.216667
41841,11,1,38.921847,-77.013178,2023-07-27,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.283333
41844,11,1,38.921847,-77.013178,2023-07-30,District Of Columbia,District of Columbia,Washington,3.0,0.3,23,0.204167
41847,11,1,38.921847,-77.013178,2023-08-02,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.266667
41850,11,1,38.921847,-77.013178,2023-08-05,District Of Columbia,District of Columbia,Washington,5.0,0.4,3,0.341667
41852,11,1,38.921847,-77.013178,2023-08-07,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.216667
41854,11,1,38.921847,-77.013178,2023-08-09,District Of Columbia,District of Columbia,Washington,3.0,0.3,19,0.220833
41856,11,1,38.921847,-77.013178,2023-08-11,District Of Columbia,District of Columbia,Washington,3.0,0.3,8,0.266667
41858,11,1,38.921847,-77.013178,2023-08-13,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.225
41860,11,1,38.921847,-77.013178,2023-08-15,District Of Columbia,District of Columbia,Washington,3.0,0.3,21,0.208333
41862,11,1,38.921847,-77.013178,2023-08-17,District Of Columbia,District of Columbia,Washington,5.0,0.4,1,0.295833
41864,11,1,38.921847,-77.013178,2023-08-19,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.3
41866,11,1,38.921847,-77.013178,2023-08-21,District Of Columbia,District of Columbia,Washington,5.0,0.4,0,0.366667
41868,11,1,38.921847,-77.013178,2023-08-23,District Of Columbia,District of Columbia,Washington,5.0,0.4,6,0.325
41870,11,1,38.921847,-77.013178,2023-08-25,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.2875
41872,11,1,38.921847,-77.013178,2023-08-27,District Of Columbia,District of Columbia,Washington,3.0,0.3,0,0.25
41874,11,1,38.921847,-77.013178,2023-08-29,District Of Columbia,District of Columbia,Washington,3.0,0.3,12,0.220833
41876,11,1,38.921847,-77.013178,2023-08-31,District Of Columbia,District of Columbia,Washington,2.0,0.2,0,0.2
41878,12,11,26.053889,-80.256944,2022-01-01,Florida,Broward,Davie,5.0,0.4,5,0.215789
41880,12,11,26.053889,-80.256944,2022-01-03,Florida,Broward,Davie,2.0,0.2,0,0.179167
41882,12,11,26.053889,-80.256944,2022-01-05,Florida,Broward,Davie,2.0,0.2,0,0.2
41884,12,11,26.053889,-80.256944,2022-01-07,Florida,Broward,Davie,6.0,0.5,1,0.316667
