,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI Ozone,1st Max Value Ozone,1st Max Hour Ozone,Arithmetic Mean Ozone
42241,6,5,38.342606,-120.764426,2023-01-16,California,Amador,Jackson,25.0,0.027,7,0.024059
42242,6,5,38.342606,-120.764426,2023-01-17,California,Amador,Jackson,23.0,0.025,9,0.011294
42244,6,5,38.342606,-120.764426,2023-01-19,California,Amador,Jackson,25.0,0.027,9,0.014235
42245,6,5,38.342606,-120.764426,2023-01-20,California,Amador,Jackson,24.0,0.026,9,0.013118
42246,6,5,38.342606,-120.764426,2023-01-21,California,Amador,Jackson,25.0,0.027,10,0.013118
42248,6,5,38.342606,-120.764426,2023-01-23,California,Amador,Jackson,24.0,0.026,9,0.012412
42249,6,5,38.342606,-120.764426,2023-01-24,California,Amador,Jackson,25.0,0.027,10,0.013118
42250,6,5,38.342606,-120.764426,2023-01-25,California,Amador,Jackson,24.0,0.026,9,0.012941
42252,6,5,38.342606,-120.764426,2023-01-27,California,Amador,Jackson,29.0,0.031,10,0.015235
42253,6,5,38.342606,-120.764426,2023-01-28,California,Amador,Jackson,29.0,0.031,10,0.015353
42254,6,5,38.342606,-120.764426,2023-01-29,California,Amador,Jackson,27.0,0.029,9,0.017529
42256,6,5,38.342606,-120.764426,2023-01-31,California,Amador,Jackson,26.0,0.028,10,0.015588
42257,6,5,38.342606,-120.764426,2023-02-01,California,Amador,Jackson,26.0,0.028,10,0.014824
42258,6,5,38.342606,-120.764426,2023-02-02,California,Amador,Jackson,23.0,0.025,9,0.016176
42260,6,5,38.342606,-120.764426,2023-02-04,California,Amador,Jackson,31.0,0.033,10,0.030529
42262,6,5,38.342606,-120.764426,2023-02-06,California,Amador,Jackson,22.0,0.024,9,0.011941
42264,6,5,38.342606,-120.764426,2023-02-08,California,Amador,Jackson,24.0,0.026,10,0.012824
42266,6,5,38.342606,-120.764426,2023-02-10,California,Amador,Jackson,34.0,0.037,12,0.032471
42267,6,5,38.342606,-120.764426,2023-02-11,California,Amador,Jackson,31.0,0.033,9,0.019647
42268,6,5,38.342606,-120.764426,2023-02-12,California,Amador,Jackson,28.0,0.03,10,0.018059
42270,6,5,38.342606,-120.764426,2023-02-14,California,Amador,Jackson,32.0,0.035,11,0.027118
42271,6,5,38.342606,-120.764426,2023-02-15,California,Amador,Jackson,32.0,0.035,10,0.021176
42272,6,5,38.342606,-120.764426,2023-02-16,California,Amador,Jackson,31.0,0.034,10,0.021353
42274,6,5,38.342606,-120.764426,2023-02-18,California,Amador,Jackson,35.0,0.038,10,0.023118
42275,6,5,38.342606,-120.764426,2023-02-19,California,Amador,Jackson,31.0,0.033,9,0.019882
42276,6,5,38.342606,-120.764426,2023-02-20,California,Amador,Jackson,35.0,0.038,10,0.022647
42278,6,5,38.342606,-120.764426,2023-02-22,California,Amador,Jackson,33.0,0.036,11,0.033529
42280,6,5,38.342606,-120.764426,2023-02-24,California,Amador,Jackson,31.0,0.034,7,0.027
42281,6,5,38.342606,-120.764426,2023-02-25,California,Amador,Jackson,28.0,0.03,7,0.028059
42283,6,5,38.342606,-120.764426,2023-02-27,California,Amador,Jackson,31.0,0.034,9,0.031588
42284,6,5,38.342606,-120.764426,2023-02-28,California,Amador,Jackson,30.0,0.032,13,0.031727
42285,6,5,38.342606,-120.764426,2023-03-01,California,Amador,Jackson,31.0,0.034,11,0.023529
42287,6,5,38.342606,-120.764426,2023-03-03,California,Amador,Jackson,32.0,0.035,11,0.025706
42289,6,5,38.342606,-120.764426,2023-03-05,California,Amador,Jackson,34.0,0.037,10,0.027294
42290,6,5,38.342606,-120.764426,2023-03-06,California,Amador,Jackson,33.0,0.036,10,0.023941
42292,6,5,38.342606,-120.764426,2023-03-08,California,Amador,Jackson,33.0,0.036,10,0.022235
42293,6,5,38.342606,-120.764426,2023-03-09,California,Amador,Jackson,34.0,0.037,13,0.033941
42295,6,5,38.342606,-120.764426,2023-03-11,California,Amador,Jackson,23.0,0.025,13,0.020235
42296,6,5,38.342606,-120.764426,2023-03-12,California,Amador,Jackson,28.0,0.03,9,0.028588
42297,6,5,38.342606,-120.764426,2023-03-13,California,Amador,Jackson,29.0,0.031,10,0.029706
42299,6,5,38.342606,-120.764426,2023-03-15,California,Amador,Jackson,29.0,0.031,11,0.018882
42301,6,5,38.342606,-120.764426,2023-03-17,California,Amador,Jackson,34.0,0.037,10,0.023706
42303,6,5,38.342606,-120.764426,2023-03-19,California,Amador,Jackson,36.0,0.039,7,0.033176
42305,6,5,38.342606,-120.764426,2023-03-21,California,Amador,Jackson,39.0,0.042,12,0.039941
42306,6,5,38.342606,-120.764426,2023-03-22,California,Amador,Jackson,35.0,0.038,7,0.033176
42307,6,5,38.342606,-120.764426,2023-03-23,California,Amador,Jackson,34.0,0.037,19,0.034882
42309,6,5,38.342606,-120.764426,2023-03-25,California,Amador,Jackson,37.0,0.04,11,0.029412
42310,6,5,38.342606,-120.764426,2023-03-26,California,Amador,Jackson,36.0,0.039,11,0.027824
42311,6,5,38.342606,-120.764426,2023-03-27,California,Amador,Jackson,39.0,0.042,13,0.038471
42313,6,5,38.342606,-120.764426,2023-03-29,California,Amador,Jackson,40.0,0.043,11,0.038529
42314,6,5,38.342606,-120.764426,2023-03-30,California,Amador,Jackson,39.0,0.042,10,0.027647
42315,6,5,38.342606,-120.764426,2023-03-31,California,Amador,Jackson,39.0,0.042,10,0.028118
42319,6,5,38.342606,-120.764426,2023-04-04,California,Amador,Jackson,38.0,0.041,11,0.030824
42320,6,5,38.342606,-120.764426,2023-04-05,California,Amador,Jackson,39.0,0.042,11,0.031235
42321,6,5,38.342606,-120.764426,2023-04-06,California,Amador,Jackson,41.0,0.044,11,0.033692
42323,6,5,38.342606,-120.764426,2023-04-08,California,Amador,Jackson,31.0,0.034,11,0.024
42324,6,5,38.342606,-120.764426,2023-04-09,California,Amador,Jackson,37.0,0.04,11,0.027824
42326,6,5,38.342606,-120.764426,2023-04-11,California,Amador,Jackson,31.0,0.034,13,0.024824
42328,6,5,38.342606,-120.764426,2023-04-13,California,Amador,Jackson,42.0,0.045,11,0.032235
42329,6,5,38.342606,-120.764426,2023-04-14,California,Amador,Jackson,39.0,0.042,10,0.029647
42330,6,5,38.342606,-120.764426,2023-04-15,California,Amador,Jackson,37.0,0.04,10,0.028294
42332,6,5,38.342606,-120.764426,2023-04-17,California,Amador,Jackson,41.0,0.044,11,0.039471
42333,6,5,38.342606,-120.764426,2023-04-19,California,Amador,Jackson,42.0,0.045,11,0.030077
42334,6,5,38.342606,-120.764426,2023-04-20,California,Amador,Jackson,45.0,0.049,11,0.035529
42336,6,5,38.342606,-120.764426,2023-04-22,California,Amador,Jackson,34.0,0.037,11,0.024706
42337,6,5,38.342606,-120.764426,2023-04-23,California,Amador,Jackson,31.0,0.033,11,0.022294
42338,6,5,38.342606,-120.764426,2023-04-24,California,Amador,Jackson,39.0,0.042,11,0.031588
42340,6,5,38.342606,-120.764426,2023-04-26,California,Amador,Jackson,45.0,0.049,10,0.033647
42341,6,5,38.342606,-120.764426,2023-04-27,California,Amador,Jackson,45.0,0.049,10,0.033824
42342,6,5,38.342606,-120.764426,2023-04-28,California,Amador,Jackson,49.0,0.053,11,0.036294
42343,6,5,38.342606,-120.764426,2023-04-29,California,Amador,Jackson,44.0,0.048,11,0.032353
42345,6,5,38.342606,-120.764426,2023-05-01,California,Amador,Jackson,34.0,0.037,10,0.034824
42346,6,5,38.342606,-120.764426,2023-05-02,California,Amador,Jackson,27.0,0.029,7,0.017471
42348,6,5,38.342606,-120.764426,2023-05-04,California,Amador,Jackson,31.0,0.034,10,0.029235
42349,6,5,38.342606,-120.764426,2023-05-05,California,Amador,Jackson,33.0,0.036,11,0.030765
42350,6,5,38.342606,-120.764426,2023-05-06,California,Amador,Jackson,25.0,0.027,11,0.021353
42352,6,5,38.342606,-120.764426,2023-05-08,California,Amador,Jackson,37.0,0.04,12,0.027765
42353,6,5,38.342606,-120.764426,2023-05-09,California,Amador,Jackson,39.0,0.042,11,0.029471
42355,6,5,38.342606,-120.764426,2023-05-11,California,Amador,Jackson,40.0,0.043,12,0.030059
42357,6,5,38.342606,-120.764426,2023-05-13,California,Amador,Jackson,44.0,0.048,11,0.033765
42358,6,5,38.342606,-120.764426,2023-05-14,California,Amador,Jackson,49.0,0.053,10,0.035059
42359,6,5,38.342606,-120.764426,2023-05-15,California,Amador,Jackson,44.0,0.047,12,0.032647
42361,6,5,38.342606,-120.764426,2023-05-17,California,Amador,Jackson,48.0,0.052,10,0.036647
42362,6,5,38.342606,-120.764426,2023-05-18,California,Amador,Jackson,43.0,0.046,11,0.031941
42363,6,5,38.342606,-120.764426,2023-05-19,California,Amador,Jackson,44.0,0.048,11,0.030059
42364,6,5,38.342606,-120.764426,2023-05-20,California,Amador,Jackson,33.0,0.036,11,0.025235
42365,6,5,38.342606,-120.764426,2023-05-21,California,Amador,Jackson,37.0,0.04,11,0.029176
42367,6,5,38.342606,-120.764426,2023-05-23,California,Amador,Jackson,42.0,0.045,12,0.032529
42368,6,5,38.342606,-120.764426,2023-05-24,California,Amador,Jackson,40.0,0.043,13,0.033176
42369,6,5,38.342606,-120.764426,2023-05-25,California,Amador,Jackson,41.0,0.044,11,0.035941
42370,6,5,38.342606,-120.764426,2023-05-26,California,Amador,Jackson,38.0,0.041,11,0.029471
42371,6,5,38.342606,-120.764426,2023-05-27,California,Amador,Jackson,38.0,0.041,12,0.028882
42372,6,5,38.342606,-120.764426,2023-05-28,California,Amador,Jackson,31.0,0.033,11,0.028
42373,6,5,38.342606,-120.764426,2023-05-29,California,Amador,Jackson,33.0,0.036,10,0.030529
42377,6,5,38.342606,-120.764426,2023-06-02,California,Amador,Jackson,49.0,0.053,12,0.038588
42378,6,5,38.342606,-120.764426,2023-06-03,California,Amador,Jackson,46.0,0.05,11,0.038353
42379,6,5,38.342606,-120.764426,2023-06-04,California,Amador,Jackson,49.0,0.053,11,0.041529
42381,6,5,38.342606,-120.764426,2023-06-06,California,Amador,Jackson,37.0,0.04,11,0.033471
42382,6,5,38.342606,-120.764426,2023-06-07,California,Amador,Jackson,38.0,0.041,11,0.035765
42383,6,5,38.342606,-120.764426,2023-06-08,California,Amador,Jackson,44.0,0.047,12,0.038412
42384,6,5,38.342606,-120.764426,2023-06-09,California,Amador,Jackson,44.0,0.048,10,0.037353
42386,6,5,38.342606,-120.764426,2023-06-11,California,Amador,Jackson,39.0,0.042,11,0.032471
42387,6,5,38.342606,-120.764426,2023-06-12,California,Amador,Jackson,38.0,0.041,13,0.031882
42388,6,5,38.342606,-120.764426,2023-06-13,California,Amador,Jackson,39.0,0.042,12,0.034412
42389,6,5,38.342606,-120.764426,2023-06-14,California,Amador,Jackson,38.0,0.041,11,0.030235
42391,6,5,38.342606,-120.764426,2023-06-16,California,Amador,Jackson,49.0,0.053,12,0.037235
42392,6,5,38.342606,-120.764426,2023-06-17,California,Amador,Jackson,49.0,0.053,12,0.037529
42393,6,5,38.342606,-120.764426,2023-06-18,California,Amador,Jackson,31.0,0.034,10,0.029647
42395,6,5,38.342606,-120.764426,2023-06-20,California,Amador,Jackson,36.0,0.039,12,0.029294
42396,6,5,38.342606,-120.764426,2023-06-21,California,Amador,Jackson,38.0,0.041,12,0.031882
42397,6,5,38.342606,-120.764426,2023-06-22,California,Amador,Jackson,35.0,0.038,11,0.029647
42399,6,5,38.342606,-120.764426,2023-06-24,California,Amador,Jackson,39.0,0.042,10,0.031882
42400,6,5,38.342606,-120.764426,2023-06-25,California,Amador,Jackson,34.0,0.037,11,0.026941
42401,6,5,38.342606,-120.764426,2023-06-26,California,Amador,Jackson,42.0,0.045,12,0.032706
42403,6,5,38.342606,-120.764426,2023-06-28,California,Amador,Jackson,42.0,0.045,10,0.033
42404,6,5,38.342606,-120.764426,2023-06-29,California,Amador,Jackson,51.0,0.055,13,0.041824
42405,6,5,38.342606,-120.764426,2023-06-30,California,Amador,Jackson,58.0,0.057,11,0.0505
42407,6,7,39.708454,-121.617309,2022-01-01,California,Butte,Not in a city,37.0,0.04,3,0.035875
42408,6,7,39.708454,-121.617309,2022-01-02,California,Butte,Not in a city,31.0,0.033,17,0.031235
42409,6,7,39.708454,-121.617309,2022-01-02,California,Butte,Not in a city,31.0,0.034,0,0.031458
42411,6,7,39.708454,-121.617309,2022-01-04,California,Butte,Not in a city,30.0,0.032,13,0.031529
42412,6,7,39.708454,-121.617309,2022-01-04,California,Butte,Not in a city,31.0,0.033,0,0.031625
42413,6,7,39.708454,-121.617309,2022-01-05,California,Butte,Not in a city,23.0,0.025,12,0.021765
42415,6,7,39.708454,-121.617309,2022-01-06,California,Butte,Not in a city,19.0,0.02,23,0.0156994999999999
42416,6,7,39.708454,-121.617309,2022-01-07,California,Butte,Not in a city,29.0,0.031,7,0.0284659999999999
42417,6,7,39.708454,-121.617309,2022-01-08,California,Butte,Not in a city,32.0,0.035,17,0.0304265
42419,6,7,39.708454,-121.617309,2022-01-10,California,Butte,Not in a city,33.0,0.036,20,0.0331884999999999
42420,6,7,39.708454,-121.617309,2022-01-11,California,Butte,Not in a city,24.0,0.026,7,0.023941
42421,6,7,39.708454,-121.617309,2022-01-11,California,Butte,Not in a city,31.0,0.034,0,0.025958
42423,6,7,39.708454,-121.617309,2022-01-13,California,Butte,Not in a city,34.0,0.037,23,0.0327255
42424,6,7,39.708454,-121.617309,2022-01-14,California,Butte,Not in a city,35.0,0.038,2,0.035708
42425,6,7,39.708454,-121.617309,2022-01-14,California,Butte,Not in a city,35.0,0.038,9,0.035118
42427,6,7,39.708454,-121.617309,2022-01-15,California,Butte,Not in a city,34.0,0.037,0,0.03125
42428,6,7,39.708454,-121.617309,2022-01-16,California,Butte,Not in a city,31.0,0.033,20,0.031251
42429,6,7,39.708454,-121.617309,2022-01-17,California,Butte,Not in a city,31.0,0.034,23,0.03108
42431,6,7,39.708454,-121.617309,2022-01-18,California,Butte,Not in a city,31.0,0.034,0,0.030917
42432,6,7,39.708454,-121.617309,2022-01-19,California,Butte,Not in a city,39.0,0.042,18,0.03418
42433,6,7,39.708454,-121.617309,2022-01-20,California,Butte,Not in a city,36.0,0.039,13,0.035796
42435,6,7,39.708454,-121.617309,2022-01-25,California,Butte,Not in a city,40.0,0.043,7,0.0410429999999999
42436,6,7,39.708454,-121.617309,2022-01-26,California,Butte,Not in a city,38.0,0.041,21,0.039355
42437,6,7,39.708454,-121.617309,2022-01-27,California,Butte,Not in a city,37.0,0.04,16,0.038647
42439,6,7,39.708454,-121.617309,2022-01-28,California,Butte,Not in a city,36.0,0.039,0,0.038667
42440,6,7,39.708454,-121.617309,2022-01-29,California,Butte,Not in a city,34.0,0.037,13,0.03568
42441,6,7,39.708454,-121.617309,2022-01-30,California,Butte,Not in a city,38.0,0.041,21,0.0381325
42443,6,7,39.708454,-121.617309,2022-02-01,California,Butte,Not in a city,39.0,0.042,0,0.040364
42444,6,7,39.708454,-121.617309,2022-02-01,California,Butte,Not in a city,39.0,0.042,18,0.039933
42445,6,7,39.708454,-121.617309,2022-02-02,California,Butte,Not in a city,37.0,0.04,18,0.039
42447,6,7,39.708454,-121.617309,2022-02-04,California,Butte,Not in a city,42.0,0.045,14,0.0416715
42448,6,7,39.708454,-121.617309,2022-02-05,California,Butte,Not in a city,44.0,0.047,17,0.0416185
42449,6,7,39.708454,-121.617309,2022-02-06,California,Butte,Not in a city,43.0,0.046,19,0.043646
42451,6,7,39.708454,-121.617309,2022-02-08,California,Butte,Not in a city,41.0,0.044,11,0.042762
42452,6,7,39.708454,-121.617309,2022-02-09,California,Butte,Not in a city,39.0,0.042,0,0.040792
42453,6,7,39.708454,-121.617309,2022-02-09,California,Butte,Not in a city,39.0,0.042,8,0.040588
42455,6,7,39.708454,-121.617309,2022-02-11,California,Butte,Not in a city,42.0,0.045,13,0.0406555
42456,6,7,39.708454,-121.617309,2022-02-12,California,Butte,Not in a city,42.0,0.045,12,0.0411655
42457,6,7,39.708454,-121.617309,2022-02-13,California,Butte,Not in a city,42.0,0.045,13,0.042196
42459,6,7,39.708454,-121.617309,2022-02-15,California,Butte,Not in a city,39.0,0.042,10,0.0404955
42460,6,7,39.708454,-121.617309,2022-02-16,California,Butte,Not in a city,41.0,0.044,11,0.0414705
42461,6,7,39.708454,-121.617309,2022-02-17,California,Butte,Not in a city,39.0,0.042,12,0.040159
42463,6,7,39.708454,-121.617309,2022-02-19,California,Butte,Not in a city,44.0,0.047,13,0.042146
42464,6,7,39.708454,-121.617309,2022-02-20,California,Butte,Not in a city,39.0,0.042,9,0.0367305
42465,6,7,39.708454,-121.617309,2022-02-21,California,Butte,Not in a city,37.0,0.04,10,0.0367684999999999
42467,6,7,39.708454,-121.617309,2022-02-23,California,Butte,Not in a city,35.0,0.038,15,0.0370845
42468,6,7,39.708454,-121.617309,2022-02-24,California,Butte,Not in a city,41.0,0.044,13,0.0406335
42469,6,7,39.708454,-121.617309,2022-02-25,California,Butte,Not in a city,41.0,0.044,12,0.041696
42471,6,7,39.708454,-121.617309,2022-02-27,California,Butte,Not in a city,44.0,0.047,12,0.0414495
42472,6,7,39.708454,-121.617309,2022-02-28,California,Butte,Not in a city,39.0,0.042,12,0.037363
42473,6,7,39.708454,-121.617309,2022-03-01,California,Butte,Not in a city,42.0,0.045,13,0.039282
42475,6,7,39.708454,-121.617309,2022-03-03,California,Butte,Not in a city,31.0,0.033,7,0.030706
42476,6,7,39.708454,-121.617309,2022-03-03,California,Butte,Not in a city,37.0,0.04,0,0.032417
42477,6,7,39.708454,-121.617309,2022-03-04,California,Butte,Not in a city,36.0,0.039,13,0.0331315
42479,6,7,39.708454,-121.617309,2022-03-06,California,Butte,Not in a city,38.0,0.041,14,0.0388639999999999
42480,6,7,39.708454,-121.617309,2022-03-07,California,Butte,Not in a city,41.0,0.044,4,0.042125
42481,6,7,39.708454,-121.617309,2022-03-07,California,Butte,Not in a city,41.0,0.044,7,0.041882
42483,6,7,39.708454,-121.617309,2022-03-09,California,Butte,Not in a city,41.0,0.044,12,0.0415965
42484,6,7,39.708454,-121.617309,2022-03-10,California,Butte,Not in a city,44.0,0.047,16,0.045282
42485,6,7,39.708454,-121.617309,2022-03-11,California,Butte,Not in a city,48.0,0.052,12,0.0478225
42487,6,7,39.708454,-121.617309,2022-03-13,California,Butte,Not in a city,44.0,0.048,11,0.043577
42488,6,7,39.708454,-121.617309,2022-03-14,California,Butte,Not in a city,49.0,0.053,13,0.045321
42489,6,7,39.708454,-121.617309,2022-03-15,California,Butte,Not in a city,34.0,0.037,13,0.033176
42491,6,7,39.708454,-121.617309,2022-03-16,California,Butte,Not in a city,38.0,0.041,12,0.035523
42492,6,7,39.708454,-121.617309,2022-03-17,California,Butte,Not in a city,42.0,0.045,13,0.0391185
42493,6,7,39.708454,-121.617309,2022-03-18,California,Butte,Not in a city,43.0,0.046,15,0.041787
42495,6,7,39.708454,-121.617309,2022-03-20,California,Butte,Not in a city,41.0,0.044,13,0.0415995
42496,6,7,39.708454,-121.617309,2022-03-21,California,Butte,Not in a city,36.0,0.039,7,0.031
42497,6,7,39.708454,-121.617309,2022-03-21,California,Butte,Not in a city,38.0,0.041,0,0.033708
42499,6,7,39.708454,-121.617309,2022-03-22,California,Butte,Not in a city,24.0,0.026,7,0.026
42500,6,7,39.708454,-121.617309,2022-03-23,California,Butte,Not in a city,50.0,0.054,13,0.043412
42501,6,7,39.708454,-121.617309,2022-03-24,California,Butte,Not in a city,40.0,0.043,12,0.0361205
42503,6,7,39.708454,-121.617309,2022-03-26,California,Butte,Not in a city,47.0,0.051,12,0.0449409999999999
42504,6,7,39.708454,-121.617309,2022-03-27,California,Butte,Not in a city,35.0,0.038,9,0.034
42505,6,7,39.708454,-121.617309,2022-03-28,California,Butte,Not in a city,34.0,0.037,11,0.0342755
42507,6,7,39.708454,-121.617309,2022-03-30,California,Butte,Not in a city,30.0,0.032,12,0.0265525
42508,6,7,39.708454,-121.617309,2022-03-31,California,Butte,Not in a city,37.0,0.04,12,0.035874
42509,6,7,39.708454,-121.617309,2022-04-01,California,Butte,Not in a city,43.0,0.046,13,0.0410294999999999
42511,6,7,39.708454,-121.617309,2022-04-03,California,Butte,Not in a city,48.0,0.052,13,0.045555
42512,6,7,39.708454,-121.617309,2022-04-04,California,Butte,Not in a city,38.0,0.041,9,0.0347475
42513,6,7,39.708454,-121.617309,2022-04-05,California,Butte,Not in a city,41.0,0.044,10,0.04069
42515,6,7,39.708454,-121.617309,2022-04-06,California,Butte,Not in a city,41.0,0.044,0,0.0415
42516,6,7,39.708454,-121.617309,2022-04-07,California,Butte,Not in a city,58.0,0.057,13,0.0500195
42517,6,7,39.708454,-121.617309,2022-04-08,California,Butte,Not in a city,54.0,0.056,10,0.0479055
42519,6,7,39.708454,-121.617309,2022-04-10,California,Butte,Not in a city,42.0,0.045,14,0.041647
42520,6,7,39.708454,-121.617309,2022-04-10,California,Butte,Not in a city,44.0,0.047,0,0.042208
42521,6,7,39.708454,-121.617309,2022-04-11,California,Butte,Not in a city,40.0,0.043,10,0.039692
42523,6,7,39.708454,-121.617309,2022-04-13,California,Butte,Not in a city,44.0,0.047,9,0.0440659999999999
42524,6,7,39.708454,-121.617309,2022-04-14,California,Butte,Not in a city,32.0,0.035,7,0.032294
42525,6,7,39.708454,-121.617309,2022-04-14,California,Butte,Not in a city,37.0,0.04,0,0.033792
42527,6,7,39.708454,-121.617309,2022-04-16,California,Butte,Not in a city,34.0,0.037,11,0.0348555
42528,6,7,39.708454,-121.617309,2022-04-17,California,Butte,Not in a city,40.0,0.043,20,0.0399465
42529,6,7,39.708454,-121.617309,2022-04-18,California,Butte,Not in a city,42.0,0.045,10,0.0386215
42531,6,7,39.708454,-121.617309,2022-04-20,California,Butte,Not in a city,39.0,0.042,10,0.0389385
42532,6,7,39.708454,-121.617309,2022-04-21,California,Butte,Not in a city,45.0,0.049,8,0.045294
42533,6,7,39.708454,-121.617309,2022-04-22,California,Butte,Not in a city,44.0,0.048,13,0.0430394999999999
42535,6,7,39.708454,-121.617309,2022-04-24,California,Butte,Not in a city,45.0,0.049,13,0.0434005
42536,6,7,39.708454,-121.617309,2022-04-25,California,Butte,Not in a city,34.0,0.037,0,0.035167
42537,6,7,39.708454,-121.617309,2022-04-27,California,Butte,Not in a city,48.0,0.052,12,0.046188
42539,6,7,39.708454,-121.617309,2022-04-29,California,Butte,Not in a city,51.0,0.055,15,0.0483269999999999
42540,6,7,39.708454,-121.617309,2022-04-30,California,Butte,Not in a city,36.0,0.039,13,0.036235
42541,6,7,39.708454,-121.617309,2022-04-30,California,Butte,Not in a city,38.0,0.041,0,0.037125
42543,6,7,39.708454,-121.617309,2022-05-02,California,Butte,Not in a city,45.0,0.049,11,0.0445075
42544,6,7,39.708454,-121.617309,2022-05-03,California,Butte,Not in a city,36.0,0.039,7,0.038067
42545,6,7,39.708454,-121.617309,2022-05-03,California,Butte,Not in a city,40.0,0.043,0,0.039091
42547,6,7,39.708454,-121.617309,2022-05-05,California,Butte,Not in a city,33.0,0.036,7,0.031824
42548,6,7,39.708454,-121.617309,2022-05-05,California,Butte,Not in a city,44.0,0.048,0,0.034875
42549,6,7,39.708454,-121.617309,2022-05-06,California,Butte,Not in a city,31.0,0.033,11,0.0307805
42551,6,7,39.708454,-121.617309,2022-05-08,California,Butte,Not in a city,38.0,0.041,11,0.0383234999999999
42552,6,7,39.708454,-121.617309,2022-05-09,California,Butte,Not in a city,41.0,0.044,10,0.039407
42553,6,7,39.708454,-121.617309,2022-05-10,California,Butte,Not in a city,33.0,0.036,11,0.0345025
42555,6,7,39.708454,-121.617309,2022-05-12,California,Butte,Not in a city,45.0,0.049,13,0.0430255
42556,6,7,39.708454,-121.617309,2022-05-13,California,Butte,Not in a city,42.0,0.045,6,0.038708
42557,6,7,39.708454,-121.617309,2022-05-13,California,Butte,Not in a city,42.0,0.045,7,0.036647
42559,6,7,39.708454,-121.617309,2022-05-15,California,Butte,Not in a city,35.0,0.038,10,0.0315615
42560,6,7,39.708454,-121.617309,2022-05-16,California,Butte,Not in a city,44.0,0.047,13,0.040402
42561,6,7,39.708454,-121.617309,2022-05-17,California,Butte,Not in a city,54.0,0.056,13,0.0484659999999999
42563,6,7,39.708454,-121.617309,2022-05-18,California,Butte,Not in a city,41.0,0.044,9,0.037
42564,6,7,39.708454,-121.617309,2022-05-19,California,Butte,Not in a city,46.0,0.05,13,0.0458345
42565,6,7,39.708454,-121.617309,2022-05-20,California,Butte,Not in a city,44.0,0.047,4,0.042458
42567,6,7,39.708454,-121.617309,2022-05-21,California,Butte,Not in a city,43.0,0.046,14,0.0416275
42568,6,7,39.708454,-121.617309,2022-05-22,California,Butte,Not in a city,54.0,0.056,15,0.0485855
42569,6,7,39.708454,-121.617309,2022-05-23,California,Butte,Not in a city,42.0,0.045,15,0.044
42571,6,7,39.708454,-121.617309,2022-05-24,California,Butte,Not in a city,44.0,0.048,8,0.0402315
42572,6,7,39.708454,-121.617309,2022-05-25,California,Butte,Not in a city,40.0,0.043,10,0.0391544999999999
42573,6,7,39.708454,-121.617309,2022-05-26,California,Butte,Not in a city,47.0,0.051,8,0.041365
42575,6,7,39.708454,-121.617309,2022-05-28,California,Butte,Not in a city,33.0,0.036,10,0.03093
42576,6,7,39.708454,-121.617309,2022-05-29,California,Butte,Not in a city,38.0,0.041,12,0.036706
42577,6,7,39.708454,-121.617309,2022-05-30,California,Butte,Not in a city,37.0,0.04,12,0.036941
42579,6,7,39.708454,-121.617309,2022-06-01,California,Butte,Not in a city,44.0,0.047,11,0.04342
42580,6,7,39.708454,-121.617309,2022-06-02,California,Butte,Not in a city,42.0,0.045,10,0.0418324999999999
42581,6,7,39.708454,-121.617309,2022-06-03,California,Butte,Not in a city,34.0,0.037,8,0.031538
42583,6,7,39.708454,-121.617309,2022-06-05,California,Butte,Not in a city,28.0,0.03,12,0.024235
42584,6,7,39.708454,-121.617309,2022-06-05,California,Butte,Not in a city,31.0,0.034,0,0.025333
42585,6,7,39.708454,-121.617309,2022-06-06,California,Butte,Not in a city,49.0,0.053,14,0.042309
42587,6,7,39.708454,-121.617309,2022-06-08,California,Butte,Not in a city,51.0,0.055,10,0.044462
42588,6,7,39.708454,-121.617309,2022-06-09,California,Butte,Not in a city,42.0,0.045,9,0.0355525
42589,6,7,39.708454,-121.617309,2022-06-10,California,Butte,Not in a city,27.0,0.029,13,0.026729
42591,6,7,39.708454,-121.617309,2022-06-12,California,Butte,Not in a city,33.0,0.036,16,0.028412
42592,6,7,39.708454,-121.617309,2022-06-13,California,Butte,Not in a city,33.0,0.036,10,0.033913
42593,6,7,39.708454,-121.617309,2022-06-14,California,Butte,Not in a city,40.0,0.043,12,0.038886
42594,6,7,39.708454,-121.617309,2022-06-15,California,Butte,Not in a city,48.0,0.052,12,0.0448835
42595,6,7,39.708454,-121.617309,2022-06-16,California,Butte,Not in a city,50.0,0.054,11,0.0457365
42596,6,7,39.708454,-121.617309,2022-06-17,California,Butte,Not in a city,37.0,0.04,9,0.0354769999999999
42598,6,7,39.708454,-121.617309,2022-06-19,California,Butte,Not in a city,35.0,0.038,13,0.034413
42599,6,7,39.708454,-121.617309,2022-06-20,California,Butte,Not in a city,35.0,0.038,11,0.036238
42600,6,7,39.708454,-121.617309,2022-06-21,California,Butte,Not in a city,44.0,0.048,13,0.0438825
42602,6,7,39.708454,-121.617309,2022-06-23,California,Butte,Not in a city,77.0,0.063,12,0.0580515
42603,6,7,39.708454,-121.617309,2022-06-24,California,Butte,Not in a city,71.0,0.061,9,0.055115
42604,6,7,39.708454,-121.617309,2022-06-25,California,Butte,Not in a city,64.0,0.059,10,0.0526849999999999
