,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI PM 2.5,1st Max Value PM 2.5,1st Max Hour PM 2.5,Arithmetic Mean PM 2.5
43705,6,37,34.669739,-118.130511,2022-08-27,California,Los Angeles,Lancaster,30.0,7.1,0,7.1
43706,6,37,34.669739,-118.130511,2022-08-28,California,Los Angeles,Lancaster,22.0,5.2,0,5.2
43707,6,37,34.669739,-118.130511,2022-08-29,California,Los Angeles,Lancaster,37.0,8.8,0,8.8
43708,6,37,34.669739,-118.130511,2022-08-30,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43710,6,37,34.669739,-118.130511,2022-09-01,California,Los Angeles,Lancaster,41.0,9.8,0,9.8
43711,6,37,34.669739,-118.130511,2022-09-02,California,Los Angeles,Lancaster,55.0,13.9,0,13.9
43712,6,37,34.669739,-118.130511,2022-09-03,California,Los Angeles,Lancaster,52.0,12.5,0,12.5
43714,6,37,34.669739,-118.130511,2022-09-05,California,Los Angeles,Lancaster,38.0,9.1,0,9.1
43715,6,37,34.669739,-118.130511,2022-09-06,California,Los Angeles,Lancaster,45.0,10.9,0,10.9
43716,6,37,34.669739,-118.130511,2022-09-07,California,Los Angeles,Lancaster,50.0,12.0,0,12.0
43718,6,37,34.669739,-118.130511,2022-09-09,California,Los Angeles,Lancaster,52.0,12.8,0,12.8
43719,6,37,34.669739,-118.130511,2022-09-10,California,Los Angeles,Lancaster,14.0,3.3,0,3.3
43720,6,37,34.669739,-118.130511,2022-09-11,California,Los Angeles,Lancaster,19.0,4.5,0,4.5
43722,6,37,34.669739,-118.130511,2022-09-13,California,Los Angeles,Lancaster,33.0,7.8,0,7.8
43723,6,37,34.669739,-118.130511,2022-09-14,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
43724,6,37,34.669739,-118.130511,2022-09-15,California,Los Angeles,Lancaster,31.0,7.4,0,7.4
43726,6,37,34.669739,-118.130511,2022-09-17,California,Los Angeles,Lancaster,39.0,9.4,0,9.4
43727,6,37,34.669739,-118.130511,2022-09-18,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43728,6,37,34.669739,-118.130511,2022-09-19,California,Los Angeles,Lancaster,25.0,5.9,0,5.9
43730,6,37,34.669739,-118.130511,2022-09-21,California,Los Angeles,Lancaster,14.0,3.4,0,3.4
43731,6,37,34.669739,-118.130511,2022-09-22,California,Los Angeles,Lancaster,23.0,5.5,0,5.5
43733,6,37,34.669739,-118.130511,2022-09-24,California,Los Angeles,Lancaster,28.0,6.7,0,6.7
43734,6,37,34.669739,-118.130511,2022-09-25,California,Los Angeles,Lancaster,23.0,5.5,0,5.5
43735,6,37,34.669739,-118.130511,2022-09-26,California,Los Angeles,Lancaster,30.0,7.2,0,7.2
43736,6,37,34.669739,-118.130511,2022-09-27,California,Los Angeles,Lancaster,31.0,7.5,0,7.5
43737,6,37,34.669739,-118.130511,2022-09-28,California,Los Angeles,Lancaster,30.0,7.3,0,7.3
43738,6,37,34.669739,-118.130511,2022-09-29,California,Los Angeles,Lancaster,31.0,7.5,0,7.5
43739,6,37,34.669739,-118.130511,2022-09-30,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
43740,6,37,34.669739,-118.130511,2022-10-01,California,Los Angeles,Lancaster,32.0,7.6,0,7.6
43741,6,37,34.669739,-118.130511,2022-10-02,California,Los Angeles,Lancaster,28.0,6.7,0,6.7
43742,6,37,34.669739,-118.130511,2022-10-03,California,Los Angeles,Lancaster,29.0,6.9,0,6.9
43743,6,37,34.669739,-118.130511,2022-10-04,California,Los Angeles,Lancaster,35.0,8.4,0,8.4
43744,6,37,34.669739,-118.130511,2022-10-05,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
43745,6,37,34.669739,-118.130511,2022-10-06,California,Los Angeles,Lancaster,31.0,7.4,0,7.4
43746,6,37,34.669739,-118.130511,2022-10-07,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43748,6,37,34.669739,-118.130511,2022-10-09,California,Los Angeles,Lancaster,40.0,9.7,0,9.7
43750,6,37,34.669739,-118.130511,2022-10-11,California,Los Angeles,Lancaster,35.0,8.4,0,8.4
43752,6,37,34.669739,-118.130511,2022-10-13,California,Los Angeles,Lancaster,22.0,5.3,0,5.3
43753,6,37,34.669739,-118.130511,2022-10-14,California,Los Angeles,Lancaster,30.0,7.2,0,7.2
43754,6,37,34.669739,-118.130511,2022-10-15,California,Los Angeles,Lancaster,32.0,7.6,0,7.6
43755,6,37,34.669739,-118.130511,2022-10-16,California,Los Angeles,Lancaster,27.0,6.5,0,6.5
43756,6,37,34.669739,-118.130511,2022-10-17,California,Los Angeles,Lancaster,25.0,6.0,0,6.0
43757,6,37,34.669739,-118.130511,2022-10-18,California,Los Angeles,Lancaster,15.0,3.7,0,3.7
43758,6,37,34.669739,-118.130511,2022-10-19,California,Los Angeles,Lancaster,55.0,14.2,0,14.2
43759,6,37,34.669739,-118.130511,2022-10-20,California,Los Angeles,Lancaster,48.0,11.4,0,11.4
43760,6,37,34.669739,-118.130511,2022-10-21,California,Los Angeles,Lancaster,28.0,6.8,0,6.8
43761,6,37,34.669739,-118.130511,2022-10-22,California,Los Angeles,Lancaster,33.0,7.9,0,7.9
43762,6,37,34.669739,-118.130511,2022-10-23,California,Los Angeles,Lancaster,20.0,4.9,0,4.9
43763,6,37,34.669739,-118.130511,2022-10-24,California,Los Angeles,Lancaster,26.0,6.3,0,6.3
43764,6,37,34.669739,-118.130511,2022-10-25,California,Los Angeles,Lancaster,25.0,6.0,0,6.0
43765,6,37,34.669739,-118.130511,2022-10-26,California,Los Angeles,Lancaster,33.0,7.8,0,7.8
43766,6,37,34.669739,-118.130511,2022-10-27,California,Los Angeles,Lancaster,30.0,7.3,0,7.3
43767,6,37,34.669739,-118.130511,2022-10-28,California,Los Angeles,Lancaster,28.0,6.8,0,6.8
43768,6,37,34.669739,-118.130511,2022-10-29,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43769,6,37,34.669739,-118.130511,2022-10-30,California,Los Angeles,Lancaster,30.0,7.3,0,7.3
43770,6,37,34.669739,-118.130511,2022-10-31,California,Los Angeles,Lancaster,28.0,6.6,0,6.6
43771,6,37,34.669739,-118.130511,2022-11-01,California,Los Angeles,Lancaster,35.0,8.5,0,8.5
43772,6,37,34.669739,-118.130511,2022-11-02,California,Los Angeles,Lancaster,18.0,4.2,0,4.2
43773,6,37,34.669739,-118.130511,2022-11-03,California,Los Angeles,Lancaster,15.0,3.7,0,3.7
43774,6,37,34.669739,-118.130511,2022-11-04,California,Los Angeles,Lancaster,21.0,5.0,0,5.0
43775,6,37,34.669739,-118.130511,2022-11-05,California,Los Angeles,Lancaster,21.0,5.1,0,5.1
43776,6,37,34.669739,-118.130511,2022-11-06,California,Los Angeles,Lancaster,18.0,4.3,0,4.3
43777,6,37,34.669739,-118.130511,2022-11-07,California,Los Angeles,Lancaster,11.0,2.7,0,2.7
43778,6,37,34.669739,-118.130511,2022-11-08,California,Los Angeles,Lancaster,12.0,2.9,0,2.9
43779,6,37,34.669739,-118.130511,2022-11-09,California,Los Angeles,Lancaster,13.0,3.0,0,3.0
43780,6,37,34.669739,-118.130511,2022-11-10,California,Los Angeles,Lancaster,23.0,5.5,0,5.5
43781,6,37,34.669739,-118.130511,2022-11-11,California,Los Angeles,Lancaster,30.0,7.3,0,7.3
43782,6,37,34.669739,-118.130511,2022-11-12,California,Los Angeles,Lancaster,40.0,9.5,0,9.5
43783,6,37,34.669739,-118.130511,2022-11-13,California,Los Angeles,Lancaster,43.0,10.2,0,10.2
43784,6,37,34.669739,-118.130511,2022-11-14,California,Los Angeles,Lancaster,31.0,7.4,0,7.4
43785,6,37,34.669739,-118.130511,2022-11-15,California,Los Angeles,Lancaster,25.0,5.9,0,5.9
43786,6,37,34.669739,-118.130511,2022-11-16,California,Los Angeles,Lancaster,24.0,5.8,0,5.8
43787,6,37,34.669739,-118.130511,2022-11-17,California,Los Angeles,Lancaster,28.0,6.7,0,6.7
43788,6,37,34.669739,-118.130511,2022-11-18,California,Los Angeles,Lancaster,37.0,8.8,0,8.8
43789,6,37,34.669739,-118.130511,2022-11-19,California,Los Angeles,Lancaster,25.0,6.1,0,6.1
43790,6,37,34.669739,-118.130511,2022-11-20,California,Los Angeles,Lancaster,35.0,8.3,0,8.3
43791,6,37,34.669739,-118.130511,2022-11-21,California,Los Angeles,Lancaster,39.0,9.4,0,9.4
43792,6,37,34.669739,-118.130511,2022-11-22,California,Los Angeles,Lancaster,37.0,8.8,0,8.8
43793,6,37,34.669739,-118.130511,2022-11-23,California,Los Angeles,Lancaster,51.0,12.2,0,12.2
43794,6,37,34.669739,-118.130511,2022-11-24,California,Los Angeles,Lancaster,37.0,8.8,0,8.8
43795,6,37,34.669739,-118.130511,2022-11-25,California,Los Angeles,Lancaster,25.0,6.1,0,6.1
43796,6,37,34.669739,-118.130511,2022-11-26,California,Los Angeles,Lancaster,30.0,7.2,0,7.2
43797,6,37,34.669739,-118.130511,2022-11-27,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
43798,6,37,34.669739,-118.130511,2022-11-28,California,Los Angeles,Lancaster,37.0,8.9,0,8.9
43799,6,37,34.669739,-118.130511,2022-11-29,California,Los Angeles,Lancaster,35.0,8.5,0,8.5
43800,6,37,34.669739,-118.130511,2022-11-30,California,Los Angeles,Lancaster,43.0,10.2,0,10.2
43801,6,37,34.669739,-118.130511,2022-12-01,California,Los Angeles,Lancaster,22.0,5.2,0,5.2
43802,6,37,34.669739,-118.130511,2022-12-02,California,Los Angeles,Lancaster,11.0,2.7,0,2.7
43803,6,37,34.669739,-118.130511,2022-12-03,California,Los Angeles,Lancaster,29.0,6.9,0,6.9
43804,6,37,34.669739,-118.130511,2022-12-04,California,Los Angeles,Lancaster,13.0,3.2,0,3.2
43805,6,37,34.669739,-118.130511,2022-12-05,California,Los Angeles,Lancaster,15.0,3.6,0,3.6
43806,6,37,34.669739,-118.130511,2022-12-06,California,Los Angeles,Lancaster,24.0,5.8,0,5.8
43807,6,37,34.669739,-118.130511,2022-12-07,California,Los Angeles,Lancaster,28.0,6.6,0,6.6
43808,6,37,34.669739,-118.130511,2022-12-08,California,Los Angeles,Lancaster,43.0,10.2,0,10.2
43809,6,37,34.669739,-118.130511,2022-12-09,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43810,6,37,34.669739,-118.130511,2022-12-10,California,Los Angeles,Lancaster,30.0,7.1,0,7.1
43811,6,37,34.669739,-118.130511,2022-12-11,California,Los Angeles,Lancaster,36.0,8.7,0,8.7
43812,6,37,34.669739,-118.130511,2022-12-12,California,Los Angeles,Lancaster,15.0,3.7,0,3.7
43813,6,37,34.669739,-118.130511,2022-12-13,California,Los Angeles,Lancaster,27.0,6.4,0,6.4
43814,6,37,34.669739,-118.130511,2022-12-14,California,Los Angeles,Lancaster,34.0,8.2,0,8.2
43816,6,37,34.669739,-118.130511,2022-12-16,California,Los Angeles,Lancaster,35.0,8.4,0,8.4
43819,6,37,34.725389,-118.178601,2023-01-01,California,Los Angeles,Lancaster,0.0,-0.7,0,-0.7
43821,6,37,34.725389,-118.178601,2023-01-03,California,Los Angeles,Lancaster,2.0,0.5,0,0.5
43823,6,37,34.725389,-118.178601,2023-01-05,California,Los Angeles,Lancaster,4.0,1.0,0,1.0
43827,6,37,34.725389,-118.178601,2023-01-09,California,Los Angeles,Lancaster,2.0,0.5,0,0.5
43831,6,37,34.725389,-118.178601,2023-01-13,California,Los Angeles,Lancaster,8.0,1.9,0,1.9
43835,6,37,34.725389,-118.178601,2023-01-17,California,Los Angeles,Lancaster,4.0,1.0,0,1.0
43839,6,37,34.725389,-118.178601,2023-01-21,California,Los Angeles,Lancaster,3.0,0.7,0,0.7
43841,6,37,34.725389,-118.178601,2023-01-23,California,Los Angeles,Lancaster,13.0,3.0,0,3.0
43843,6,37,34.725389,-118.178601,2023-01-25,California,Los Angeles,Lancaster,8.0,1.8,0,1.8
43847,6,37,34.725389,-118.178601,2023-01-29,California,Los Angeles,Lancaster,11.0,2.6,0,2.6
43851,6,37,34.725389,-118.178601,2023-02-02,California,Los Angeles,Lancaster,0.0,-0.7,0,-0.7
43853,6,37,34.725389,-118.178601,2023-02-04,California,Los Angeles,Lancaster,5.0,1.2,0,1.2
43857,6,37,34.725389,-118.178601,2023-02-08,California,Los Angeles,Lancaster,0.0,-0.8,0,-0.8
43859,6,37,34.725389,-118.178601,2023-02-10,California,Los Angeles,Lancaster,0.0,-1.2,0,-1.2
43861,6,37,34.725389,-118.178601,2023-02-12,California,Los Angeles,Lancaster,5.0,1.2,0,1.2
43864,6,37,34.725389,-118.178601,2023-02-15,California,Los Angeles,Lancaster,5.0,1.2,0,1.2
43866,6,37,34.725389,-118.178601,2023-02-17,California,Los Angeles,Lancaster,3.0,0.6,0,0.6
43868,6,37,34.725389,-118.178601,2023-02-19,California,Los Angeles,Lancaster,8.0,2.0,0,2.0
43871,6,37,34.725389,-118.178601,2023-02-22,California,Los Angeles,Lancaster,4.0,1.0,0,1.0
43873,6,37,34.725389,-118.178601,2023-02-24,California,Los Angeles,Lancaster,0.0,-1.2,0,-1.2
43877,6,37,34.725389,-118.178601,2023-02-28,California,Los Angeles,Lancaster,0.0,-1.5,0,-1.5
43881,6,37,34.725389,-118.178601,2023-03-04,California,Los Angeles,Lancaster,21.0,5.1,0,5.1
43883,6,37,34.725389,-118.178601,2023-03-06,California,Los Angeles,Lancaster,0.0,-0.3,0,-0.3
43885,6,37,34.725389,-118.178601,2023-03-08,California,Los Angeles,Lancaster,6.0,1.5,0,1.5
43889,6,37,34.725389,-118.178601,2023-03-12,California,Los Angeles,Lancaster,0.0,-1.0,0,-1.0
43893,6,37,34.725389,-118.178601,2023-03-16,California,Los Angeles,Lancaster,4.0,1.0,0,1.0
43895,6,37,34.725389,-118.178601,2023-03-18,California,Los Angeles,Lancaster,2.0,0.5,0,0.5
43903,6,37,34.725389,-118.178601,2023-03-26,California,Los Angeles,Lancaster,13.0,3.1,0,3.1
43905,6,37,34.725389,-118.178601,2023-03-28,California,Los Angeles,Lancaster,1.0,0.2,0,0.2
43907,6,37,34.725389,-118.178601,2023-03-30,California,Los Angeles,Lancaster,0.0,-0.6,0,-0.6
43915,6,37,34.725389,-118.178601,2023-04-07,California,Los Angeles,Lancaster,8.0,1.8,0,1.8
43917,6,37,34.725389,-118.178601,2023-04-09,California,Los Angeles,Lancaster,18.0,4.4,0,4.4
43921,6,37,34.725389,-118.178601,2023-04-13,California,Los Angeles,Lancaster,20.0,4.8,0,4.8
43925,6,37,34.725389,-118.178601,2023-04-17,California,Los Angeles,Lancaster,25.0,5.9,0,5.9
43927,6,37,34.725389,-118.178601,2023-04-19,California,Los Angeles,Lancaster,21.0,5.1,0,5.1
43931,6,37,34.725389,-118.178601,2023-04-23,California,Los Angeles,Lancaster,16.0,3.9,0,3.9
43934,6,37,34.725389,-118.178601,2023-04-26,California,Los Angeles,Lancaster,13.0,3.2,0,3.2
43936,6,37,34.725389,-118.178601,2023-04-28,California,Los Angeles,Lancaster,21.0,5.0,0,5.0
43940,6,37,34.725389,-118.178601,2023-05-02,California,Los Angeles,Lancaster,6.0,1.4,0,1.4
43943,6,37,34.725389,-118.178601,2023-05-05,California,Los Angeles,Lancaster,0.0,-0.1,0,-0.1
43945,6,37,34.725389,-118.178601,2023-05-07,California,Los Angeles,Lancaster,11.0,2.7,0,2.7
43949,6,37,34.725389,-118.178601,2023-05-11,California,Los Angeles,Lancaster,25.0,6.0,0,6.0
43953,6,37,34.725389,-118.178601,2023-05-15,California,Los Angeles,Lancaster,20.0,4.7,0,4.7
43957,6,37,34.725389,-118.178601,2023-05-19,California,Los Angeles,Lancaster,35.0,8.5,0,8.5
43959,6,37,34.725389,-118.178601,2023-05-21,California,Los Angeles,Lancaster,18.0,4.2,0,4.2
43963,6,37,34.725389,-118.178601,2023-05-25,California,Los Angeles,Lancaster,12.0,2.9,0,2.9
43965,6,37,34.725389,-118.178601,2023-05-27,California,Los Angeles,Lancaster,25.0,6.0,0,6.0
43969,6,37,34.725389,-118.178601,2023-05-31,California,Los Angeles,Lancaster,16.0,3.8,0,3.8
43973,6,37,34.725389,-118.178601,2023-06-04,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
43975,6,37,34.725389,-118.178601,2023-06-06,California,Los Angeles,Lancaster,25.0,6.0,0,6.0
43977,6,37,34.725389,-118.178601,2023-06-08,California,Los Angeles,Lancaster,13.0,3.2,0,3.2
43981,6,37,34.725389,-118.178601,2023-06-12,California,Los Angeles,Lancaster,12.0,2.9,0,2.9
43983,6,37,34.725389,-118.178601,2023-06-14,California,Los Angeles,Lancaster,21.0,5.1,0,5.1
43985,6,37,34.725389,-118.178601,2023-06-16,California,Los Angeles,Lancaster,25.0,5.9,0,5.9
43989,6,37,34.725389,-118.178601,2023-06-20,California,Los Angeles,Lancaster,9.0,2.2,0,2.2
43991,6,37,34.725389,-118.178601,2023-06-22,California,Los Angeles,Lancaster,20.0,4.8,0,4.8
43993,6,37,34.725389,-118.178601,2023-06-24,California,Los Angeles,Lancaster,16.0,3.9,0,3.9
43997,6,37,34.725389,-118.178601,2023-06-28,California,Los Angeles,Lancaster,28.0,6.7,0,6.7
43999,6,37,34.725389,-118.178601,2023-06-30,California,Los Angeles,Lancaster,26.0,6.3,0,6.3
44001,6,37,34.725389,-118.178601,2023-07-02,California,Los Angeles,Lancaster,28.0,6.7,0,6.7
44005,6,37,34.725389,-118.178601,2023-07-06,California,Los Angeles,Lancaster,25.0,6.1,0,6.1
44007,6,37,34.725389,-118.178601,2023-07-08,California,Los Angeles,Lancaster,27.0,6.5,0,6.5
44009,6,37,34.725389,-118.178601,2023-07-10,California,Los Angeles,Lancaster,13.0,3.0,0,3.0
44015,6,37,34.725389,-118.178601,2023-07-16,California,Los Angeles,Lancaster,33.0,8.0,0,8.0
44017,6,37,34.725389,-118.178601,2023-07-18,California,Los Angeles,Lancaster,17.0,4.0,0,4.0
44019,6,37,34.725389,-118.178601,2023-07-20,California,Los Angeles,Lancaster,23.0,5.4,0,5.4
44023,6,37,34.725389,-118.178601,2023-07-24,California,Los Angeles,Lancaster,22.0,5.2,0,5.2
44025,6,37,34.725389,-118.178601,2023-07-26,California,Los Angeles,Lancaster,22.0,5.3,0,5.3
44027,6,37,34.725389,-118.178601,2023-07-28,California,Los Angeles,Lancaster,24.0,5.7,0,5.7
44031,6,41,37.97231,-122.520004,2022-01-01,California,Marin,San Rafael,21.0,5.0,0,5.0
44033,6,41,37.97231,-122.520004,2022-01-03,California,Marin,San Rafael,20.0,4.7,0,4.7
44035,6,41,37.97231,-122.520004,2022-01-05,California,Marin,San Rafael,22.0,5.2,0,5.2
44039,6,41,37.97231,-122.520004,2022-01-09,California,Marin,San Rafael,35.0,8.3,0,8.3
44041,6,41,37.97231,-122.520004,2022-01-11,California,Marin,San Rafael,31.0,7.5,0,7.5
44043,6,41,37.97231,-122.520004,2022-01-13,California,Marin,San Rafael,63.0,18.0,0,18.0
44047,6,41,37.97231,-122.520004,2022-01-17,California,Marin,San Rafael,40.0,9.5,0,9.5
44049,6,41,37.97231,-122.520004,2022-01-19,California,Marin,San Rafael,34.0,8.2,0,8.2
44051,6,41,37.97231,-122.520004,2022-01-21,California,Marin,San Rafael,29.0,7.0,0,7.0
44055,6,41,37.97231,-122.520004,2022-01-25,California,Marin,San Rafael,30.0,7.3,0,7.3
44057,6,41,37.97231,-122.520004,2022-01-27,California,Marin,San Rafael,36.0,8.7,0,8.7
44059,6,41,37.97231,-122.520004,2022-01-29,California,Marin,San Rafael,45.0,10.8,0,10.8
44063,6,41,37.97231,-122.520004,2022-02-02,California,Marin,San Rafael,11.0,2.6,0,2.6
44065,6,41,37.97231,-122.520004,2022-02-04,California,Marin,San Rafael,59.0,15.7,0,15.7
44069,6,41,37.97231,-122.520004,2022-02-08,California,Marin,San Rafael,37.0,8.8,0,8.8
44073,6,41,37.97231,-122.520004,2022-02-12,California,Marin,San Rafael,43.0,10.2,0,10.2
44075,6,41,37.97231,-122.520004,2022-02-14,California,Marin,San Rafael,21.0,5.1,0,5.1
44077,6,41,37.97231,-122.520004,2022-02-16,California,Marin,San Rafael,13.0,3.1,0,3.1
44081,6,41,37.97231,-122.520004,2022-02-20,California,Marin,San Rafael,26.0,6.3,0,6.3
44083,6,41,37.97231,-122.520004,2022-02-22,California,Marin,San Rafael,15.0,3.7,0,3.7
44085,6,41,37.97231,-122.520004,2022-02-24,California,Marin,San Rafael,18.0,4.4,0,4.4
44089,6,41,37.97231,-122.520004,2022-02-28,California,Marin,San Rafael,22.0,5.3,0,5.3
44091,6,41,37.97231,-122.520004,2022-03-02,California,Marin,San Rafael,12.0,2.8,0,2.8
44093,6,41,37.97231,-122.520004,2022-03-04,California,Marin,San Rafael,25.0,5.9,0,5.9
44096,6,41,37.97231,-122.520004,2022-03-07,California,Marin,San Rafael,13.0,3.2,0,3.2
44098,6,41,37.97231,-122.520004,2022-03-09,California,Marin,San Rafael,33.0,7.8,0,7.8
44100,6,41,37.97231,-122.520004,2022-03-11,California,Marin,San Rafael,15.0,3.6,0,3.6
44103,6,41,37.97231,-122.520004,2022-03-14,California,Marin,San Rafael,32.0,7.6,0,7.6
44107,6,41,37.97231,-122.520004,2022-03-18,California,Marin,San Rafael,25.0,5.9,0,5.9
44109,6,41,37.97231,-122.520004,2022-03-20,California,Marin,San Rafael,19.0,4.5,0,4.5
44111,6,41,37.97231,-122.520004,2022-03-22,California,Marin,San Rafael,20.0,4.8,0,4.8
44115,6,41,37.97231,-122.520004,2022-03-31,California,Marin,San Rafael,27.0,6.5,0,6.5
44117,6,41,37.97231,-122.520004,2022-04-02,California,Marin,San Rafael,36.0,8.6,0,8.6
44121,6,41,37.97231,-122.520004,2022-04-06,California,Marin,San Rafael,26.0,6.2,0,6.2
44125,6,41,37.97231,-122.520004,2022-04-10,California,Marin,San Rafael,28.0,6.7,0,6.7
44127,6,41,37.97231,-122.520004,2022-04-12,California,Marin,San Rafael,27.0,6.4,0,6.4
44129,6,41,37.97231,-122.520004,2022-04-14,California,Marin,San Rafael,13.0,3.0,0,3.0
44133,6,41,37.97231,-122.520004,2022-04-18,California,Marin,San Rafael,13.0,3.0,0,3.0
44135,6,41,37.97231,-122.520004,2022-04-20,California,Marin,San Rafael,14.0,3.4,0,3.4
44137,6,41,37.97231,-122.520004,2022-04-22,California,Marin,San Rafael,16.0,3.8,0,3.8
44139,6,41,37.97231,-122.520004,2022-04-24,California,Marin,San Rafael,23.0,5.5,0,5.5
44143,6,41,37.97231,-122.520004,2022-04-28,California,Marin,San Rafael,26.0,6.3,0,6.3
44145,6,41,37.97231,-122.520004,2022-04-30,California,Marin,San Rafael,20.0,4.8,0,4.8
44147,6,41,37.97231,-122.520004,2022-05-02,California,Marin,San Rafael,26.0,6.2,0,6.2
44151,6,41,37.97231,-122.520004,2022-05-06,California,Marin,San Rafael,13.0,3.0,0,3.0
44153,6,41,37.97231,-122.520004,2022-05-08,California,Marin,San Rafael,26.0,6.2,0,6.2
44155,6,41,37.97231,-122.520004,2022-05-10,California,Marin,San Rafael,15.0,3.6,0,3.6
44159,6,41,37.97231,-122.520004,2022-05-14,California,Marin,San Rafael,13.0,3.0,0,3.0
44161,6,41,37.97231,-122.520004,2022-05-16,California,Marin,San Rafael,15.0,3.6,0,3.6
44163,6,41,37.97231,-122.520004,2022-05-18,California,Marin,San Rafael,38.0,9.2,0,9.2
44166,6,41,37.97231,-122.520004,2022-05-21,California,Marin,San Rafael,50.0,12.0,0,12.0
44168,6,41,37.97231,-122.520004,2022-05-23,California,Marin,San Rafael,45.0,10.7,0,10.7
44170,6,41,37.97231,-122.520004,2022-05-25,California,Marin,San Rafael,41.0,9.8,0,9.8
44174,6,41,37.97231,-122.520004,2022-05-29,California,Marin,San Rafael,20.0,4.7,0,4.7
44176,6,41,37.97231,-122.520004,2022-05-31,California,Marin,San Rafael,27.0,6.5,0,6.5
44178,6,41,37.97231,-122.520004,2022-06-02,California,Marin,San Rafael,15.0,3.5,0,3.5
44182,6,41,37.97231,-122.520004,2022-06-06,California,Marin,San Rafael,16.0,3.9,0,3.9
44184,6,41,37.97231,-122.520004,2022-06-08,California,Marin,San Rafael,18.0,4.4,0,4.4
44186,6,41,37.97231,-122.520004,2022-06-10,California,Marin,San Rafael,25.0,5.9,0,5.9
44190,6,41,37.97231,-122.520004,2022-06-14,California,Marin,San Rafael,39.0,9.3,0,9.3
44192,6,41,37.97231,-122.520004,2022-06-16,California,Marin,San Rafael,19.0,4.6,0,4.6
44194,6,41,37.97231,-122.520004,2022-06-18,California,Marin,San Rafael,21.0,5.0,0,5.0
44197,6,41,37.97231,-122.520004,2022-06-21,California,Marin,San Rafael,28.0,6.7,0,6.7
44199,6,41,37.97231,-122.520004,2022-06-23,California,Marin,San Rafael,32.0,7.7,0,7.7
44201,6,41,37.97231,-122.520004,2022-06-25,California,Marin,San Rafael,41.0,9.9,0,9.9
44205,6,41,37.97231,-122.520004,2022-06-29,California,Marin,San Rafael,33.0,7.9,0,7.9
44207,6,41,37.97231,-122.520004,2022-07-01,California,Marin,San Rafael,28.0,6.8,0,6.8
44209,6,41,37.97231,-122.520004,2022-07-03,California,Marin,San Rafael,17.0,4.0,0,4.0
44213,6,41,37.97231,-122.520004,2022-07-07,California,Marin,San Rafael,7.0,1.6,0,1.6
44215,6,41,37.97231,-122.520004,2022-07-09,California,Marin,San Rafael,13.0,3.0,0,3.0
44219,6,41,37.97231,-122.520004,2022-07-13,California,Marin,San Rafael,15.0,3.5,0,3.5
44221,6,41,37.97231,-122.520004,2022-07-15,California,Marin,San Rafael,32.0,7.6,0,7.6
44223,6,41,37.97231,-122.520004,2022-07-17,California,Marin,San Rafael,45.0,10.9,0,10.9
44227,6,41,37.97231,-122.520004,2022-07-21,California,Marin,San Rafael,18.0,4.2,0,4.2
44229,6,41,37.97231,-122.520004,2022-07-23,California,Marin,San Rafael,24.0,5.7,0,5.7
44231,6,41,37.97231,-122.520004,2022-07-25,California,Marin,San Rafael,13.0,3.2,0,3.2
44235,6,41,37.97231,-122.520004,2022-07-29,California,Marin,San Rafael,10.0,2.4,0,2.4
44237,6,41,37.97231,-122.520004,2022-07-31,California,Marin,San Rafael,12.0,2.9,0,2.9
44239,6,41,37.97231,-122.520004,2022-08-02,California,Marin,San Rafael,28.0,6.6,0,6.6
44243,6,41,37.97231,-122.520004,2022-08-06,California,Marin,San Rafael,18.0,4.3,0,4.3
44245,6,41,37.97231,-122.520004,2022-08-08,California,Marin,San Rafael,19.0,4.6,0,4.6
44247,6,41,37.97231,-122.520004,2022-08-10,California,Marin,San Rafael,27.0,6.4,0,6.4
44251,6,41,37.97231,-122.520004,2022-08-14,California,Marin,San Rafael,48.0,11.4,0,11.4
44253,6,41,37.97231,-122.520004,2022-08-16,California,Marin,San Rafael,53.0,13.2,0,13.2
44255,6,41,37.97231,-122.520004,2022-08-18,California,Marin,San Rafael,22.0,5.3,0,5.3
44259,6,41,37.97231,-122.520004,2022-08-22,California,Marin,San Rafael,10.0,2.5,0,2.5
44261,6,41,37.97231,-122.520004,2022-08-24,California,Marin,San Rafael,9.0,2.2,0,2.2
44263,6,41,37.97231,-122.520004,2022-08-26,California,Marin,San Rafael,11.0,2.6,0,2.6
44267,6,41,37.97231,-122.520004,2022-08-30,California,Marin,San Rafael,47.0,11.3,0,11.3
44269,6,41,37.97231,-122.520004,2022-09-01,California,Marin,San Rafael,30.0,7.2,0,7.2
44271,6,41,37.97231,-122.520004,2022-09-03,California,Marin,San Rafael,33.0,7.9,0,7.9
44275,6,41,37.97231,-122.520004,2022-09-07,California,Marin,San Rafael,52.0,12.8,0,12.8
